"gradingsheet-friday","Will have a grading sheet sent home Friday","May panggradong papel na ipinauwi sa bahay noong Biyernes"
"gradingsheet-monday","Will have a grading sheet sent home Monday","May panggradong papel na ipinauwi noong Lunes"
"gradingsheet-nextfriday","Will have a grading sheet sent home next Friday","May panggradong papel na ipinauwi sa susunod na Biyernes"
"gradingsheet-nextmonday","Will have a grading sheet sent home next Monday","May panggradong papel na ipinauwi sa susunod na Biyernes sa susunod na Lunes"
"gradingsheet-nextthursday","Will have a grading sheet sent home next Thursday","May panggradong papel na ipinauwi sa susunod na Biyernes sa susunod na Huwebes "
"gradingsheet-nexttuesday","Will have a grading sheet sent home next Tuesday","May panggradong papel na ipinauwi sa sa susunod na Martes"
"gradingsheet-nextwednesday","Will have a grading sheet sent home next Wednesday","May panggradong papel na ipinauwi sa susunod na Miyerkules"
"gradingsheet-thursday","Will have a grading sheet sent home Thursday","May panggradong papel na ipinauwi sa susunod ns Huwebes "
"gradingsheet-tuesday","Will have a grading sheet sent home Tuesday","May panggradong papel na ipinauwi sa susunod na Martes"
"gradingsheet-wednesday","Will have a grading sheet sent home Wednesday","May panggradong papel na ipinauwi sa susunod na Miyerkules"
"reportcard-friday","Will have a report card sent home Friday","May report kard na ipinauwi noong Biyernes"
"reportcard-monday","Will have a report card sent home Monday","May report kard na ipinauwi noong Lunes"
"reportcard-nextfriday","Will have a report card sent home next Friday","May report kard na ipinauwi noong Biyernes"
"reportcard-nextmonday","Will have a report card sent home next Monday","May report kard na ipinauwi sa susunod na Lunes"
"reportcard-nextthursday","Will have a report card sent home next Thursday","May report kard na ipinauwi sa susunod na Huwebes"
"reportcard-nexttuesday","Will have a report card sent home next Tuesday","May report kard na ipinauwi sa susunod na Martes"
"reportcard-nextwednesday","Will have a report card sent home next Wednesday","May report kard na ipinauwi sa susunod na Miyerkules"
"reportcard-thursday","Will have a report card sent home Thursday","May report kard na ipinauwi noong Huwebes"
"reportcard-tuesday","Will have a report card sent home Tuesday","May report kard na ipinauwi noong Martes"
"reportcard-wednesday","Will have a report card sent home Wednesday","May report kard na ipinauwi noong Miyerkules"
"inappropriateclothing","Wore inappropriate clothing","Nagsuot nang hindi nararapat na pananamit"
"wrokedwell","Worked well with others on a team","Mahusay na nakipagtrabaho sa iba sa isang koponan"
"worksefficiently","Works efficiently","Mahusay na paggawa"
