"projectdue-tuesday","Has a project due Tuesday","Έχει μια εργασία που λήγει την Τρίτη"
"projectdue-wednesday","Has a project due Wednesday","Έχει μια εργασία που λήγει την Τετάρτη"
"balancestudentservices","Has an overdue balance with student services","Υπάρχει ληξιπρόθεσμο υπόλοιπο στο τμήμα υπηρεσιών μαθητών"
"balancenutrition","Has an overdue balance with the child nutrition department","Υπάρχει ληξιπρόθεσμο υπόλοιπο στο τμήμα παιδικής διατροφής"
"balancelibrary","Has an overdue balance with the library","Υπάρχει ληξιπρόθεσμο υπόλοιπο στη βιβλιοθήκη"
"absent5","Has been absent from class five or more times","Έχει απουσιάσει από την τάξη πέντε ή περισσότερες φορές"
"absent7","Has been absent from class seven or more times","Έχει απουσιάσει από την τάξη επτά ή περισσότερες φορές"
"absent3","Has been absent from class three or more times","Έχει απουσιάσει από την τάξη τρεις ή περισσότερες φορές"
"awardmonth","Has been awarded student of the month","Βραβεύτηκε ως καλύτερος μαθητής του μήνα"
"awardweek","Has been awarded student of the week","Βραβεύτηκε ως καλύτερος μαθητής της εβδομάδας"
"academicprobation","Has been given academic probation","Τιμωρήθηκε με προσωρινή αποβολή"
"tutoring","Has been recommended for tutoring","Έχει προταθεί για φροντιστήριο"
"lowergrade","Has dropped by one letter grade in class","Ο βαθμός του/της στην τάξη μειώθηκε κατά ένα γράμμα"
"extracredit","Has an extra credit assignment","Έχει μια επιπλέον εργασία για credit"
"gradingsheet","Has had a grading sheet sent home","Στάλθηκε στο σπίτι του/της έλεγχος βαθμολογίας"
"reportcard","Has had a report card sent home","Στάλθηκε στο σπίτι του/της κάρτα αναφοράς"
"bettergrade","Has improved by one letter grade in class","Ο βαθμός του/της στην τάξη βελτιώθηκε κατά ένα γράμμα"
"workedhard","Has worked hard and is improving performance","Εργάστηκε σκληρά και η απόδοσή του/της βελτιώνεται"
"helped","Helped the teacher","Βοήθησε το δάσκαλο/τη δασκάλα"
"improved-algebra","Improved algebra skills","Βελτίωσε τις ικανότητές του/της στην άλγεβρα"
"improved-geometry","Improved geometry skills","Βελτίωσε τις ικανότητές του/της στη γεωμετρία"
"improved-handwriting","Improved handwriting skills","Βελτίωσε τις ικανότητές του/της στη γραφή"
"improved-language","Improved language skills","Βελτίωσε τις ικανότητές του/της στη γλώσσα"
"improved-math","Improved math skills","Βελτίωσε τις ικανότητές του/της στα μαθηματικά"
"improved-spelling","Improved spelling skills","Βελτίωσε τις ικανότητές του/της στην ορθογραφία"
"topperformer","Is a top performer in class","Είναι ο καλύτερος/η καλύτερη σε απόδοση στην τάξη"
"riskgraduating","Is at risk of not graduating","Υπάρχει κίνδυνος να μην αποφοιτήσει"
"riskgraduatingmeeting","Is at risk of not graduating. Please schedule a meeting.","Υπάρχει κίνδυνος να μην αποφοιτήσει. Παρακαλούμε προγραμματίστε μια συνάντηση."
"failing","Is currently in danger of failing or is failing","Προς το παρόν υπάρχει κίνδυνος να αποτύχει ή αποτυγχάνει ήδη"
"grade-a","Is earning a grade of A in class","Έλαβε βαθμό Α στην τάξη"
"grade-b","Is earning a grade of B in class","Έλαβε βαθμό Β στην τάξη"
"grade-c","Is earning a grade of C in class","Έλαβε βαθμό C στην τάξη"
"grade-d","Is earning a grade of D in class","Έλαβε βαθμό D στην τάξη"
"grade-f","Is earning a grade of F in class","Έλαβε βαθμό F στην τάξη"
"leftclass","Left class without permission","Έφυγε από την τάξη χωρίς άδεια"
"losttextbook","Lost one or more textbooks","Έχασε ένα ή περισσότερα βιβλία"
"madenoises","Made inappropriate noises during a test","Έκανε ακατάλληλους θορύβους κατά τη διάρκεια ενός τεστ"
"saturdayschool","Must attend Saturday school","Πρέπει να παρακολουθήσει σχολικά μαθήματα το Σάββατο"
"test-friday","Must study for Friday's test","Πρέπει να διαβάσει για το τεστ της Παρασκευής"
"test-monday","Must study for Monday's test","Πρέπει να διαβάσει για το τεστ της Δευτέρας"
"test-nextfriday","Must study for next Friday's test","Πρέπει να διαβάσει για το τεστ της επόμενης Παρασκευής"
"test-nextmonday","Must study for next Monday's test","Πρέπει να διαβάσει για το τεστ της επόμενης Δευτέρας"
"test-nextthurday","Must study for next Thursday's test","Πρέπει να διαβάσει για το τεστ της επόμενης Πέμπτης"
"test-nexttuesday","Must study for next Tuesday's test","Πρέπει να διαβάσει για το τεστ της επόμενης Τρίτης"
"test-nextwednesday","Must study for next Wednesday's test","Πρέπει να διαβάσει για το τεστ της επόμενης Τετάρτης"
"test-thursday","Must study for Thursday's test","Πρέπει να διαβάσει για το τεστ της Πέμπτης"
"test-tomorrow","Must study for tomorrow's test","Πρέπει να διαβάσει για το αυριανό τεστ"
"test-tuesday","Must study for Tuesday's test","Πρέπει να διαβάσει για το τεστ της Τρίτης"
"test-wednesday","Must study for Wednesday's test","Πρέπει να διαβάσει για το τεστ της Τετάρτης"
"fillplaner","Needs to fill out the daily planner","Πρέπει να συμπληρώσει το καθημερινό ημερολόγιο"
"supplies","Needs to have supplies out and ready at the start of class","Πρέπει να έχει έτοιμα τα υλικά του/της στην αρχή της τάξης"
"improve-algebra","Needs to improve handwriting skills","Πρέπει να βελτιώσει τις ικανότητες γραφής του/της"
"improve-language","Needs to improve language skills","Πρέπει να βελτιώσει τις ικανότητές του/της στη γλώσσα"
"improve-math","Needs to improve math skills","Πρέπει να βελτιώσει τις ικανότητές του/της στα μαθηματικά"
"improve-organizational","Needs to improve organizational skills","Πρέπει να βελτιώσει τις οργανωτικές του/της ικανότητες"
"improve-spelling","Needs to improve spelling skills","Πρέπει να βελτιώσει τις ικανότητες του/της στην ορθογραφία"
"studytest","Needs to study for a test or quiz","Πρέπει να μελετήσει για ένα τεστ ή ένα κουίζ"
"takenotes","Needs to take better notes in class","Πρέπει να παίρνει καλύτερες σημειώσεις στην τάξη"
"wrokbetter","Needs to work better with others on a team","Πρέπει να συνεργάζεται καλύτερα με τα άλλα παιδιά όταν είναι σε μια ομάδα"
"participated","Participated well in class","Είχε καλή συμμετοχή στην τάξη"
"testgrade-a","Received a grade of A on a test or quiz","Έλαβε βαθμό Α σε ένα τεστ ή κουίζ"
"testgrade-b","Received a grade of B on a test or quiz","Έλαβε βαθμό B σε ένα τεστ ή κουίζ"
"testgrade-c","Received a grade of C on a test or quiz","Έλαβε βαθμό C σε ένα τεστ ή κουίζ"
"testgrade-d","Received a grade of D on a test or quiz","Έλαβε βαθμό D σε ένα τεστ ή κουίζ"
"testgrade-f","Received a grade of F on a test or quiz","Έλαβε βαθμό F σε ένα τεστ ή κουίζ"
"lowtestscore","Received a low test score","Έλαβε χαμηλό βαθμό στο τεστ"
"conferenceasap","Requires that a parent-teacher conference be scheduled as soon as possible. Please contact the teacher.","Πρέπει να προγραμματιστεί μια σύσκεψη γονέα-δασκάλου όσο το δυνατόν συντομότερα. Παρακαλούμε επικοινωνήστε με το δάσκαλο/τη δασκάλα."
"conference","Requires that a parent-teacher conference be scheduled. Please contact the teacher.","Πρέπει να προγραμματιστεί μια σύσκεψη γονέα-δασκάλου. Παρακαλούμε επικοινωνήστε με το δάσκαλο/τη δασκάλα."
"scoreperfect","Scored perfectly on the test","Έλαβε τέλεια βαθμολογία στο τεστ"
"scoreverywell","Scored very well on the test","Έλαβε πολύ καλή βαθμολογία στο τεστ"
"scorewell","Scored well on the test","Έλαβε καλή βαθμολογία στο τεστ"
"shared","Shared well with others","Συνεργάστηκε καλά με τα άλλα παιδιά"
"academicimprovement","Showed improvement in academic achievement","Επέδειξε βελτίωση στην ακαδημαϊκή του/της βαθμολογία"
"behaviorimprovement","Showed improvement in behavior","Επέδειξε βελτίωση διαγωγής"
"improvement","Showed improvement in behavior and academic achievement","Επέδειξε βελτίωση στην ακαδημαϊκή του/της βαθμολογία και στη διαγωγή"
"slept","Slept in class today","Αποκοιμήθηκε στην τάξη σήμερα"
"focused","Stays focused","Παραμένει εστιασμένος/η"
"focusedorganized","Stays focused and organized","Παραμένει εστιασμένος/η και οργανωμένος/η"
"organized","Stays organized","Παραμένει οργανωμένος/η"
"goodnoted","Takes good notes","Κρατάει καλές σημειώσεις"
"mobile","Used a mobile phone or other electronic device inappropriately","Χρησιμοποίησε ακατάλληλα ένα κινητό τηλέφωνο ή άλλη ηλεκτρονική συσκευή"
"badlanguageclass","Used inappropriate language in class","Χρησιμοποίησε ακατάλληλη γλώσσα στην τάξη"
"badlanguagecampus","Used inappropriate language on campus","Χρησιμοποίησε ακατάλληλη γλώσσα στο χώρο του σχολείου"
"profanityclass","Used profanity in class ","Χρησιμοποίησε άσχημη γλώσσα στην τάξη "
"profanitycampus","Used profanity on campus ","Χρησιμοποίησε άσχημη γλώσσα στο χώρο του σχολείου "
"pleasureclass","Was a pleasure to have in class","Ήταν πολύ ευχάριστος/η στην τάξη"
"absent","Was absent","Απουσίαζε"
"absentmakeup","Was absent and needs to complete make up work","Απουσίαζε και πρέπει να συμπληρώσει την εργασία που έχασε"
"assignedproject","Was assigned a project, please check the due date with your child","Του/της ανατέθηκε μια εργασία, παρακαλούμε ελέγξτε την προθεσμία με το παιδί σας"
"assigneddetention","Was assigned detention","Τιμωρήθηκε"
"homeworkdue-friday","Was assigned homework that is due Friday","Του/της ανατέθηκε εργασία για το σπίτι που λήγει την Παρασκευή"
"homeworkdue-monday","Was assigned homework that is due Monday","Του/της ανατέθηκε εργασία για το σπίτι που λήγει τη Δευτέρα"
"homeworkdue-nextfriday","Was assigned homework that is due next Friday","Του/της ανατέθηκε εργασία για το σπίτι που λήγει την επόμενη Παρασκευή"
"homeworkdue-nextmonday","Was assigned homework that is due next Monday","Του/της ανατέθηκε εργασία για το σπίτι που λήγει την επόμενη Δευτέρα"
"homeworkdue-nextthursday","Was assigned homework that is due next Thursday","Του/της ανατέθηκε εργασία για το σπίτι που λήγει την επόμενη Πέμπτη"
"homeworkdue-nexttuesday","Was assigned homework that is due next Tuesday","Του/της ανατέθηκε εργασία για το σπίτι που λήγει την επόμενη Τρίτη"
"homeworkdue-nextwednesday","Was assigned homework that is due next Wednesday","Του/της ανατέθηκε εργασία για το σπίτι που λήγει την επόμενη Τετάρτη"
"homeworkdue-thursday","Was assigned homework that is due Thursday","Του/της ανατέθηκε εργασία για το σπίτι που λήγει την Πέμπτη"
"homeworkdue-tomorrow","Was assigned homework that is due tomorrow","Του/της ανατέθηκε εργασία για το σπίτι που λήγει αύριο"
"homeworkdue-tuesday","Was assigned homework that is due Tuesday","Του/της ανατέθηκε εργασία για το σπίτι που λήγει την Τρίτη"
"homeworkdue-wednesday","Was assigned homework that is due Wednesday","Του/της ανατέθηκε εργασία για το σπίτι που λήγει την Τετάρτη"
"disrispectfulclassmates","Was disrespectful to classmates","Ήταν ασεβής στους άλλους μαθητές"
"disrispectfulteacher","Was disrespectful to the teacher","Ήταν ασεβής στο δάσκαλο/στη δασκάλα"
"disruptiveevent","Was disruptive during a school event","Προκάλεσε ενόχληση κατά τη διάρκεια μιας σχολικής εκδήλωσης"
"disruptiveclass","Was disruptive in class","Προκάλεσε ενόχληση στην τάξη"
"disruptivefieldtrip","Was disruptive on the field trip","Προκάλεσε ενόχληση στην εκδρομή"
"classpresident","Was elected class president","Εκλέχτηκε πρόεδρος/προεδρίνα της τάξης"
"homeworkassignment","Was given a homework assignment","Του/της δόθηκε μια εργασία για το σπίτι"
"importantform","Was given an important form which must be returned","Του/της δόθηκε ένα σημαντικό έντυπο που πρέπει να επιστραφεί"
"importantletter","Was given an important letter which must be signed","Του/της δόθηκε μια σημαντική επιστολή που πρέπει να υπογραφεί"
"missingreadinglog","Was missing the reading log","Δεν είχε το ημερολόγιο ανάγνωσης"
"notattentive","Was not attentive in class","Δεν πρόσεχε στην τάξη"
"inappropriatedressed","Was not dressed appropriately","Δεν ήταν ντυμένος/η κατάλληλα"
"notdressedpe","Was not dressed properly for P.E.","Δεν ήταν ντυμένος/η κατάλληλα για γυμναστική (Ρ.Ε.)"
"notpresentmakeup","Was not present in class and needs to complete make-up work","Απουσίαζε από την τάξη και πρέπει να συμπληρώσει την εργασία που έχασε"
"gradingsheet-friday","Will have a grading sheet sent home Friday","Θα σταλεί ένα δελτίο βαθμολογίας στο σπίτι του/της την Παρασκευή"
"gradingsheet-monday","Will have a grading sheet sent home Monday","Θα σταλεί ένα δελτίο βαθμολογίας στο σπίτι του/της τη Δευτέρα"
"gradingsheet-nextfriday","Will have a grading sheet sent home next Friday","Θα σταλεί ένα δελτίο βαθμολογίας στο σπίτι του/της την επόμενη Παρασκευή"
"gradingsheet-nextmonday","Will have a grading sheet sent home next Monday","Θα σταλεί ένα δελτίο βαθμολογίας στο σπίτι του/της την επόμενη Δευτέρα"
"gradingsheet-nextthursday","Will have a grading sheet sent home next Thursday","Θα σταλεί ένα δελτίο βαθμολογίας στο σπίτι του/της την επόμενη Πέμπτη"
"gradingsheet-nexttuesday","Will have a grading sheet sent home next Tuesday","Θα σταλεί ένα δελτίο βαθμολογίας στο σπίτι του/της την επόμενη Τρίτη"
"gradingsheet-nextwednesday","Will have a grading sheet sent home next Wednesday","Θα σταλεί ένα δελτίο βαθμολογίας στο σπίτι του/της την επόμενη Τετάρτη"
"gradingsheet-thursday","Will have a grading sheet sent home Thursday","Θα σταλεί ένα δελτίο βαθμολογίας στο σπίτι του/της την Πέμπτη"
"gradingsheet-tuesday","Will have a grading sheet sent home Tuesday","Θα σταλεί ένα δελτίο βαθμολογίας στο σπίτι του/της την Τρίτη"
"gradingsheet-wednesday","Will have a grading sheet sent home Wednesday","Θα σταλεί ένα δελτίο βαθμολογίας στο σπίτι του/της την Τετάρτη"
"reportcard-friday","Will have a report card sent home Friday","Θα σταλεί ένας έλεγχος προόδου στο σπίτι του/της την Παρασκευή"
"reportcard-monday","Will have a report card sent home Monday","Θα σταλεί ένας έλεγχος προόδου στο σπίτι του/της τη Δευτέρα"
"reportcard-nextfriday","Will have a report card sent home next Friday","Θα σταλεί ένας έλεγχος προόδου στο σπίτι του/της την επόμενη Παρασκευή"
"reportcard-nextmonday","Will have a report card sent home next Monday","Θα σταλεί ένας έλεγχος προόδου στο σπίτι του/της την επόμενη Δευτέρα"
"reportcard-nextthursday","Will have a report card sent home next Thursday","Θα σταλεί ένας έλεγχος προόδου στο σπίτι του/της την επόμενη Πέμπτη"
"reportcard-nexttuesday","Will have a report card sent home next Tuesday","Θα σταλεί ένας έλεγχος προόδου στο σπίτι του/της την επόμενη Τετάρτη"
"reportcard-nextwednesday","Will have a report card sent home next Wednesday","Θα σταλεί ένας έλεγχος προόδου στο σπίτι του/της την επόμενη Παρασκευή"
"reportcard-thursday","Will have a report card sent home Thursday","Θα σταλεί ένας έλεγχος προόδου στο σπίτι του/της την Πέμπτη"
"reportcard-tuesday","Will have a report card sent home Tuesday","Θα σταλεί ένας έλεγχος προόδου στο σπίτι του/της την Τρίτη"
"reportcard-wednesday","Will have a report card sent home Wednesday","Θα σταλεί ένας έλεγχος προόδου στο σπίτι του/της την Τετάρτη"
"inappropriateclothing","Wore inappropriate clothing","Φορούσε ακατάλληλα ρούχα"
"wrokedwell","Worked well with others on a team","Συνεργάστηκε καλά με τα άλλα παιδιά σε μια ομάδα"
"worksefficiently","Works efficiently","Εργάζεται με αποδοτικό τρόπο"
