"fieldtrip-tuesday","Has a field trip Tuesday","화요일에 교외수업이 있습니다"
"fieldtripform-tuesday","Has a field trip Tuesday. Please return the signature form.","화요일에 교외수업이 있습니다. 서명한 서식을 보내주십시오."
"fieldtrip-wednesday","Has a field trip Wednesday","수요일에 교외수업이 있습니다"
"fieldtripform-wednesday","Has a field trip Wednesday. Please return the signature form.","수요일에 교외수업이 있습니다. 서명한 서식을 보내주십시오."
"projectdue-friday","Has a project due Friday","금요일까지 제출할 프로젝트가 있습니다"
"projectdue-nextweek","Has a project due in one week","1주 후에 제출할 프로젝트가 있습니다"
"projectdue-monday","Has a project due Monday","월요일까지 제출할 프로젝트가 있습니다"
"projectdue-nextfriday","Has a project due next Friday","다음주 금요일까지 제출할 프로젝트가 있습니다"
"projectdue-nextmonday","Has a project due next Monday","다음주 월요일까지 제출할 프로젝트가 있습니다"
"projectdue-nextthurday","Has a project due next Thursday","다음주 목요일까지 제출할 프로젝트가 있습니다"
"projectdue-nexttuesday","Has a project due next Tuesday","다음주 화요일까지 제출할 프로젝트가 있습니다"
"projectdue-nextwednesday","Has a project due next Wednesday","다음주 수요일까지 제출할 프로젝트가 있습니다"
"projectdue-thursday","Has a project due Thursday","목요일까지 제출할 프로젝트가 있습니다"
"projectdue-tuesday","Has a project due Tuesday","화요일까지 제출할 프로젝트가 있습니다"
"projectdue-wednesday","Has a project due Wednesday","수요일까지 제출할 프로젝트가 있습니다"
"balancestudentservices","Has an overdue balance with student services","학생 서비스 체납금이 있습니다"
"balancenutrition","Has an overdue balance with the child nutrition department","아동 영양부서에 체납금이 있습니다"
"balancelibrary","Has an overdue balance with the library","도서관에 체납금이 있습니다"
"absent5","Has been absent from class five or more times","5일 이상 결석했습니다"
"absent7","Has been absent from class seven or more times","7일 이상 결석했습니다"
"absent3","Has been absent from class three or more times","3일 이상 결석했습니다"
"awardmonth","Has been awarded student of the month","이 달의 우수 학생으로 선정되었습니다"
"awardweek","Has been awarded student of the week","금주의 우수 학생으로 선정되었습니다"
"academicprobation","Has been given academic probation","학사 징계를 받았습니다"
"tutoring","Has been recommended for tutoring","과외 지도 교육을 받도록 요망됩니다"
"lowergrade","Has dropped by one letter grade in class","반에서 점수 한 등급이 떨어졌습니다"
"extracredit","Has an extra credit assignment","추가 점수(extra credit) 과제가 있습니다"
"gradingsheet","Has had a grading sheet sent home","채점표를 가정으로 보냈습니다"
"reportcard","Has had a report card sent home","성적표를 가정으로 보냈습니다"
"bettergrade","Has improved by one letter grade in class","반에서 점수가 한 등급 향상되었습니다"
"workedhard","Has worked hard and is improving performance","열심히 수업하였고 성적이 향상 중입니다"
"helped","Helped the teacher","교사를 도왔습니다"
"improved-algebra","Improved algebra skills","대수 능력이 향상되었습니다"
"improved-geometry","Improved geometry skills","기하 능력이 향상되었습니다"
"improved-handwriting","Improved handwriting skills","필기 능력이 향상되었습니다"
"improved-language","Improved language skills","언어 능력이 향상되었습니다"
"improved-math","Improved math skills","수학 능력이 향상되었습니다"
"improved-spelling","Improved spelling skills","철자법 능력이 향상되었습니다"
"topperformer","Is a top performer in class","반에서 가장 성적이 좋은 학생입니다"
"riskgraduating","Is at risk of not graduating","졸업이 어려울 수도 있습니다"
"riskgraduatingmeeting","Is at risk of not graduating. Please schedule a meeting.","졸업이 어렵습니다. 상담 날짜를 잡으십시오."
"failing","Is currently in danger of failing or is failing","낙제의 위험이 있거나 낙제압니다"
"grade-a","Is earning a grade of A in class","반에서 A 학점을 받고 있습니다"
"grade-b","Is earning a grade of B in class","반에서 B 학점을 받고 있음"
"grade-c","Is earning a grade of C in class","반에서 C 학점을 받고 있습니다"
"grade-d","Is earning a grade of D in class","반에서 D 학점을 받고 있습니다"
"grade-f","Is earning a grade of F in class","반에서 F 학점을 받고 있습니다"
"leftclass","Left class without permission","허락 없이 수업에 빠졌습니다"
"losttextbook","Lost one or more textbooks","한 권 이상의 교과서를 분실하였습니다"
"madenoises","Made inappropriate noises during a test","시험 도중 부적절한 소음을 내었습니다"
"saturdayschool","Must attend Saturday school","토요일 수업에 출석해야 합니다"
"test-friday","Must study for Friday's test","금요일 테스트를 위해 공부해야합니다"
"test-monday","Must study for Monday's test","월요일 테스트를 위해 공부해야합니다"
"test-nextfriday","Must study for next Friday's test","다음주 금요일 테스트를 위해 공부해야합니다"
"test-nextmonday","Must study for next Monday's test","다음주 월요일 테스트를 위해 공부해야합니다"
"test-nextthurday","Must study for next Thursday's test","다음주 목요일 테스트를 위해 공부해야합니다"
"test-nexttuesday","Must study for next Tuesday's test","다음주 화요일 테스트를 위해 공부해야합니다"
"test-nextwednesday","Must study for next Wednesday's test","다음주 수요일 테스트를 위해 공부해야합니다"
"test-thursday","Must study for Thursday's test","목요일 테스트를 위해 공부해야합니다"
"test-tomorrow","Must study for tomorrow's test","내일 테스트를 위해 공부해야합니다"
"test-tuesday","Must study for Tuesday's test","화요일 테스트를 위해 공부해야합니다"
"test-wednesday","Must study for Wednesday's test","수요일 테스트를 위해 공부해야합니다"
"fillplaner","Needs to fill out the daily planner","일일 계획표를 작성해야 합니다"
"supplies","Needs to have supplies out and ready at the start of class","수업 시작 전에 수업 용품을 준비하여야 합니다"
"improve-algebra","Needs to improve handwriting skills","필기력의 향상이 요구됩니다"
"improve-language","Needs to improve language skills","언어 능력의 향상이 요구됩니다"
"improve-math","Needs to improve math skills","수학 능력의 향상이 요구됩니다"
"improve-organizational","Needs to improve organizational skills","정리정돈 능력의 향상이 요구됩니다"
"improve-spelling","Needs to improve spelling skills","철자법 능력의 향상이 요구됩니다"
"studytest","Needs to study for a test or quiz","시험이나 퀴즈 준비를 위한 공부가 요구됩니다"
"takenotes","Needs to take better notes in class","수업 중 필기 능력 향상이 요구됩니다"
"wrokbetter","Needs to work better with others on a team","다른 학생과 팀 단위에서 보다 잘 협력하는 것이 요구됩니다"
"participated","Participated well in class","수업 중 참여도가 우수합니다"
"testgrade-a","Received a grade of A on a test or quiz","테스트나 퀴즈에서 A를 받았습니다"
"testgrade-b","Received a grade of B on a test or quiz","테스트나 퀴즈에서 B를 받았습니다"
"testgrade-c","Received a grade of C on a test or quiz","테스트나 퀴즈에서 C를 받았습니다"
"testgrade-d","Received a grade of D on a test or quiz","테스트나 퀴즈에서 D를 받았습니다"
"testgrade-f","Received a grade of F on a test or quiz","테스트나 퀴즈에서 F를 받았습니다"
"lowtestscore","Received a low test score","낮은 테스트 점수를 받았습니다"
"conferenceasap","Requires that a parent-teacher conference be scheduled as soon as possible. Please contact the teacher.","가능한 한 빨리 교사-학부형 상담 날짜를 잡는 것이 필요합니다. 교사에게 연락하십시오."
"conference","Requires that a parent-teacher conference be scheduled. Please contact the teacher.","교사-학부형 상담 날짜를 잡아야 합니다. 교사에게 연락하십시오."
"scoreperfect","Scored perfectly on the test","테스트에서 만점을 받았습니다"
"scoreverywell","Scored very well on the test","테스트에서 매우 좋은 점수를 받았습니다"
"scorewell","Scored well on the test","테스트에서 좋은 점수를 받았습니다"
"shared","Shared well with others","친구들과 잘 공유합니다"
"academicimprovement","Showed improvement in academic achievement","학업 성적의 향상을 보였습니다"
"behaviorimprovement","Showed improvement in behavior","행동 양식의 향상을 보였습니다"
"improvement","Showed improvement in behavior and academic achievement","행동 양식 및 학업 성적의 향상을 보였습니다"
"slept","Slept in class today","오늘 수업 중에 졸았습니다"
"focused","Stays focused","집중력이 좋습니다"
"focusedorganized","Stays focused and organized","집중력이 좋고 정리정돈을 잘합니다"
"organized","Stays organized","정리정돈을 잘합니다"
"goodnoted","Takes good notes","필기를 잘합니다"
"mobile","Used a mobile phone or other electronic device inappropriately","휴대폰과 다른 전자기기를 부적절하게 사용하였습니다"
"badlanguageclass","Used inappropriate language in class","수업에서 부적절한 언어를 사용하였습니다"
"badlanguagecampus","Used inappropriate language on campus","교내에서 부적절한 언어를 사용하였습니다"
"profanityclass","Used profanity in class ","수업에서 욕설을 사용하였습니다 "
"profanitycampus","Used profanity on campus ","교내에서 욕설을 사용하였습니다 "
"pleasureclass","Was a pleasure to have in class","반에 긍정적인 요소가 되었습니다"
"absent","Was absent","결석했습니다"
"absentmakeup","Was absent and needs to complete make up work","결석하였고 밀린 진도를 완료해야 합니다"
"assignedproject","Was assigned a project, please check the due date with your child","배정된 프로젝트가 있습니다. 자녀와 제출 마감시간을 확인하십시오"
"assigneddetention","Was assigned detention","벌로 방과 후 남게 했습니다"
"homeworkdue-friday","Was assigned homework that is due Friday","금요일에 제출해야하는 과제를 받았습니다"
"homeworkdue-monday","Was assigned homework that is due Monday","월요일에 제출해야하는 과제를 받았습니다"
"homeworkdue-nextfriday","Was assigned homework that is due next Friday","다음주 금요일에 제출해야하는 과제를 받았습니다"
"homeworkdue-nextmonday","Was assigned homework that is due next Monday","다음주 월요일에 제출해야하는 과제를 받았습니다"
"homeworkdue-nextthursday","Was assigned homework that is due next Thursday","다음주 목요일에 제출해야하는 과제를 받았습니다"
"homeworkdue-nexttuesday","Was assigned homework that is due next Tuesday","다음주 화요일에 제출해야하는 과제를 받았습니다"
"homeworkdue-nextwednesday","Was assigned homework that is due next Wednesday","다음주 수요일에 제출해야하는 과제를 받았습니다"
"homeworkdue-thursday","Was assigned homework that is due Thursday","목요일에 제출해야하는 과제를 받았습니다"
"homeworkdue-tomorrow","Was assigned homework that is due tomorrow","내일 제출하는 과제를 받았습니다"
"homeworkdue-tuesday","Was assigned homework that is due Tuesday","화요일에 제출하는 과제를 받았습니다"
"homeworkdue-wednesday","Was assigned homework that is due Wednesday","수요일에 제출하는 과제를 받았습니다"
"disrispectfulclassmates","Was disrespectful to classmates","급우들에게 무례한 행동을 했습니다"
"disrispectfulteacher","Was disrespectful to the teacher","교사에게 무례한 행동을 했습니다"
"disruptiveevent","Was disruptive during a school event","학교 행사 진행 중 방해하는 행동을 했습니다"
"disruptiveclass","Was disruptive in class","수업에 방해되는 행동을 했습니다"
"disruptivefieldtrip","Was disruptive on the field trip","교외수업 중 방해되는 행동을 했습니다"
"classpresident","Was elected class president","반장으로 선출되었습니다"
"homeworkassignment","Was given a homework assignment","숙제를 받았습니다"
"importantform","Was given an important form which must be returned","제출해야 하는 중요한 서식을 받았습니다"
"importantletter","Was given an important letter which must be signed","서명되어야 하는 중요한 서신을 받았습니다"
"missingreadinglog","Was missing the reading log","독서록이 없었습니다"
"notattentive","Was not attentive in class","수업에 집중하지 않았습니다"
"inappropriatedressed","Was not dressed appropriately","복장이 적절하지 않았습니다"
"notdressedpe","Was not dressed properly for P.E.","체육 시간 복장이 적절하지 않았습니다"
"notpresentmakeup","Was not present in class and needs to complete make-up work","수업에 빠졌으며 밀린 진도를 완료해야 합니다"
"gradingsheet-friday","Will have a grading sheet sent home Friday","금요일에 가정으로 성적표를 보낼 예정입니다"
"gradingsheet-monday","Will have a grading sheet sent home Monday","월요일에 가정으로 성적표를 보낼 예정입니다"
"gradingsheet-nextfriday","Will have a grading sheet sent home next Friday","다음주 금요일에 가정으로 성적표를 보낼 예정입니다"
"gradingsheet-nextmonday","Will have a grading sheet sent home next Monday","다음주 월요일에 가정으로 성적표를 보낼 예정입니다"
"gradingsheet-nextthursday","Will have a grading sheet sent home next Thursday","다음주 목요일에 가정으로 성적표를 보낼 예정입니다"
"gradingsheet-nexttuesday","Will have a grading sheet sent home next Tuesday","다음주 화요일에 가정으로 성적표를 보낼 예정입니다"
"gradingsheet-nextwednesday","Will have a grading sheet sent home next Wednesday","다음주 수요일에 가정으로 성적표를 보낼 예정입니다"
"gradingsheet-thursday","Will have a grading sheet sent home Thursday","목요일에 가정으로 성적표를 보낼 예정입니다"
"gradingsheet-tuesday","Will have a grading sheet sent home Tuesday","화요일에 가정으로 성적표를 보낼 예정입니다"
"gradingsheet-wednesday","Will have a grading sheet sent home Wednesday","수요일에 가정으로 성적표를 보낼 예정입니다"
"reportcard-friday","Will have a report card sent home Friday","금요일에 가정으로 성적표를 보낼 예정입니다"
"reportcard-monday","Will have a report card sent home Monday","월요일에 가정으로 성적표를 보낼 예정입니다"
"reportcard-nextfriday","Will have a report card sent home next Friday","다음주 금요일에 가정으로 성적표를 보낼 예정입니다"
"reportcard-nextmonday","Will have a report card sent home next Monday","다음주 월요일에 가정으로 성적표를 보낼 예정입니다"
"reportcard-nextthursday","Will have a report card sent home next Thursday","다음주 목요일에 가정으로 성적표를 보낼 예정입니다"
"reportcard-nexttuesday","Will have a report card sent home next Tuesday","다음주 화요일에 가정으로 성적표를 보낼 예정입니다"
"reportcard-nextwednesday","Will have a report card sent home next Wednesday","다음주 수요일에 가정으로 성적표를 보낼 예정입니다"
"reportcard-thursday","Will have a report card sent home Thursday","목요일에 가정으로 성적표를 보낼 예정입니다"
"reportcard-tuesday","Will have a report card sent home Tuesday","화요일에 가정으로 성적표를 보낼 예정입니다"
"reportcard-wednesday","Will have a report card sent home Wednesday","수요일에 가정으로 성적표를 보낼 예정입니다"
"inappropriateclothing","Wore inappropriate clothing","복장이 부적절했습니다"
"wrokedwell","Worked well with others on a team","다른 학생과 팀 단위로 잘 협력하였습니다"
"worksefficiently","Works efficiently","효율적으로 공부합니다"
