"gradingsheet","Has had a grading sheet sent home","کارنامه او به منزل فرستاده شده است"
"reportcard","Has had a report card sent home","کارت گزارش فعالیت های او به منزل فرستاده شده است"
"bettergrade","Has improved by one letter grade in class","نمرات او در کلاس یک سطح بالاترآمده است"
"workedhard","Has worked hard and is improving performance","سخت تلاش کرده و کارآئی او در حال پیشرفت است "
"helped","Helped the teacher","به معلم کمک کرده است"
"improved-algebra","Improved algebra skills","مهارت های او در جبر پیشرفت کرده است"
"improved-geometry","Improved geometry skills","مهارت های او در هندسه پیشرفت کرده است"
"improved-handwriting","Improved handwriting skills","مهارت های او در انشا پیشرفت کرده است"
"improved-language","Improved language skills","مهارت های او در زبان پیشرفت کرده است"
"improved-math","Improved math skills","مهارت های او در ریاضیات پیشرفت کرده است"
"improved-spelling","Improved spelling skills","مهارت های او در املا پیشرفت کرده است"
"topperformer","Is a top performer in class","بالاترین کارکرد کلاسی را دارد"
"riskgraduating","Is at risk of not graduating","احتمال دارد فارغ التحصیل نشود"
"riskgraduatingmeeting","Is at risk of not graduating. Please schedule a meeting.","احتمال دارد فارغ التحصیل نشود. لطفاً یک وقت ملاقات تعیین کنید."
"failing","Is currently in danger of failing or is failing","احتمال دارد رد شود یا در حال رد شدن است"
"grade-a","Is earning a grade of A in class","در کلاس نمره A می گیرد "
"grade-b","Is earning a grade of B in class","در کلاس نمره B می گیرد "
"grade-c","Is earning a grade of C in class","در کلاس نمره C می گیرد "
"grade-d","Is earning a grade of D in class","در کلاس نمره D می گیرد "
"grade-f","Is earning a grade of F in class","در کلاس نمره F می گیرد "
"leftclass","Left class without permission","بدون اجازه کلاس را ترک کرده است"
"losttextbook","Lost one or more textbooks","یکی یا چند کتاب درسی خود را گم کرده است"
"madenoises","Made inappropriate noises during a test","در هنگام امتحان، صداهای نامناسب درمی آورد"
"saturdayschool","Must attend Saturday school","باید روز شنبه به مدرسه بیاید"
"test-friday","Must study for Friday's test","باید برای امتحان روز جمعه درس بخواند"
"test-monday","Must study for Monday's test","باید برای امتحان روز دوشنبه درس بخواند"
"test-nextfriday","Must study for next Friday's test","باید برای امتحان جمعه آینده درس بخواند"
"test-nextmonday","Must study for next Monday's test","باید برای امتحان دوشنبه آینده درس بخواند"
"test-nextthurday","Must study for next Thursday's test","باید برای امتحان پنجشنبه آینده درس بخواند"
"test-nexttuesday","Must study for next Tuesday's test","باید برای امتحان سه شنبه آینده درس بخواند"
"test-nextwednesday","Must study for next Wednesday's test","باید برای امتحان چهارشنبه آینده درس بخواند"
"test-thursday","Must study for Thursday's test","باید برای امتحان روز پنجشنبه درس بخواند"
"test-tomorrow","Must study for tomorrow's test","باید برای امتحان فردا درس بخواند"
"test-tuesday","Must study for Tuesday's test","باید برای امتحان روز سه شنبه درس بخواند"
"test-wednesday","Must study for Wednesday's test","باید برای امتحان چهارشنبه  درس بخواند"
"fillplaner","Needs to fill out the daily planner","لازم است برنامه روزانه را پر کند"
"supplies","Needs to have supplies out and ready at the start of class","لازم است در ابتدای کلاس لوازمش را بیرون آورده و آماده کند"
"improve-algebra","Needs to improve handwriting skills","لازم است دست خط خود را بهتر کند"
"improve-language","Needs to improve language skills","لازم است مهارت های زبانی خود را بهتر کند"
"improve-math","Needs to improve math skills","لازم است مهارت های ریاضی خود را بهتر کند"
"improve-organizational","Needs to improve organizational skills","لازم است مهارت های سازمانی خود را بهتر کند"
"improve-spelling","Needs to improve spelling skills","لازم است مهارت های املای خود را بهتر کند"
"studytest","Needs to study for a test or quiz","لازم است برای امتحان اصلی یا یک آزمون کوچک درس بخواند"
"takenotes","Needs to take better notes in class","لازم است یادداشت های بهتری در کلاس بردارد"
"wrokbetter","Needs to work better with others on a team","لازم است در گروه با دیگران بهتر کار کند"
"participated","Participated well in class","مشارکت او در کلاس خوب بوده است"
"testgrade-a","Received a grade of A on a test or quiz","در امتحان اصلی یا یک آزمون کوچک نمره A گرفته است"
"testgrade-b","Received a grade of B on a test or quiz","در امتحان اصلی یا یک آزمون کوچک نمره B گرفته است"
"testgrade-c","Received a grade of C on a test or quiz","در امتحان اصلی یا یک آزمون کوچک نمره C گرفته است"
"testgrade-d","Received a grade of D on a test or quiz","در امتحان اصلی یا یک آزمون کوچک نمره D گرفته است"
"testgrade-f","Received a grade of F on a test or quiz","در امتحان اصلی یا یک آزمون کوچک نمره F گرفته است"
"lowtestscore","Received a low test score","در امتحان نمره کمی گرفته است"
"conferenceasap","Requires that a parent-teacher conference be scheduled as soon as possible. Please contact the teacher.","لازم است جلسه والدین - معلم هرچه سریعتر برگزار شود. لطفاً با معلم تماس بگیرید."
"conference","Requires that a parent-teacher conference be scheduled. Please contact the teacher.","لازم است جلسه والدین - معلم برگزار شود. لطفاً با معلم تماس بگیرید."
"scoreperfect","Scored perfectly on the test","در امتحان نمره عالی گرفته است"
"scoreverywell","Scored very well on the test","در امتحان نمره خیلی خوبی گرفته است"
"scorewell","Scored well on the test","در امتحان نمره خوبی گرفته است"
"shared","Shared well with others","با دیگران به خوبی همکاری کرده است"
"academicimprovement","Showed improvement in academic achievement","پیشرفت آموزشی داشته است"
"behaviorimprovement","Showed improvement in behavior","رفتار او بهتر شده است"
"improvement","Showed improvement in behavior and academic achievement","پیشرفت آموزشی داشته است و رفتار او بهتر شده است"
"slept","Slept in class today","امروز در کلاس خوابیده است"
"focused","Stays focused","تمرکز دارد"
"focusedorganized","Stays focused and organized","دارای تمرکز و نظم و ترتیب است"
"organized","Stays organized","نظم و ترتیب دارد"
"goodnoted","Takes good notes","یادداشت های خوبی بر می دارد"
"mobile","Used a mobile phone or other electronic device inappropriately","از تلفن همراه یا دیگر دستگاه الکترونیکی استفاده نامناسب کرده است"
"badlanguageclass","Used inappropriate language in class","در کلاس از حرف های نامناسب استفاده کرده است"
"badlanguagecampus","Used inappropriate language on campus","در محوطه مدرسه از حرف های نامناسب استفاده کرده است"
"profanityclass","Used profanity in class ","در کلاس به مقدسات بی حرمتی کرده است"
"profanitycampus","Used profanity on campus ","در محوطه مدرسه به مقدسات بی حرمتی کرده است"
"pleasureclass","Was a pleasure to have in class","حضور او در کلاس موجب خوشوقتی بود"
"absent","Was absent","غایب بود"
"absentmakeup","Was absent and needs to complete make up work","غایب بوده و نیاز دارد تکلیف جبرانی را انجام دهد"
"assignedproject","Was assigned a project, please check the due date with your child","انجام پروژه ای به او واگذار شده است لطفاً با فرزندتان موعد آنرا بررسی کنید"
"assigneddetention","Was assigned detention","برای او بازداشت مقرر شده است"
"homeworkdue-friday","Was assigned homework that is due Friday","تکلیف خانگی برای او مقرر شده که موعد آن جمعه است"
"homeworkdue-monday","Was assigned homework that is due Monday","تکلیف خانگی برای او مقرر شده که موعد آن دوشنبه است"
"homeworkdue-nextfriday","Was assigned homework that is due next Friday","تکلیف خانگی برای او مقرر شده که موعد آن جمعه آینده است"
"homeworkdue-nextmonday","Was assigned homework that is due next Monday","تکلیف خانگی برای او مقرر شده که موعد آن دوشنبه آینده است"
"homeworkdue-nextthursday","Was assigned homework that is due next Thursday","تکلیف خانگی برای او مقرر شده که موعد آن پنجشنبه آینده است"
"homeworkdue-nexttuesday","Was assigned homework that is due next Tuesday","تکلیف خانگی برای او مقرر شده که موعد آن سه شنبه آینده است"
"homeworkdue-nextwednesday","Was assigned homework that is due next Wednesday","تکلیف خانگی برای او مقرر شده که موعد آن چهارشنبه آینده است"
"homeworkdue-thursday","Was assigned homework that is due Thursday","تکلیف خانگی برای او مقرر شده که موعد آن پنجشنبه است"
"homeworkdue-tomorrow","Was assigned homework that is due tomorrow","تکلیف خانگی برای او مقرر شده که موعد آن فردا است"
"homeworkdue-tuesday","Was assigned homework that is due Tuesday","تکلیف خانگی برای او مقرر شده که موعد آن سه شنبه است"
"homeworkdue-wednesday","Was assigned homework that is due Wednesday","تکلیف خانگی برای او مقرر شده که موعد آن چهارشنبه است"
"disrispectfulclassmates","Was disrespectful to classmates","نسبت به همکلاسی ها بی احترامی کرده است"
"disrispectfulteacher","Was disrespectful to the teacher","نسبت به معلم بی احترامی کرده است"
"disruptiveevent","Was disruptive during a school event","در مراسم مدرسه اختلال ایجاد کرده است"
"disruptiveclass","Was disruptive in class","در کلاس اختلال ایجاد کرده است"
"disruptivefieldtrip","Was disruptive on the field trip","در گردش عملی اختلال ایجاد کرده است"
"classpresident","Was elected class president","به عنوان مبصر کلاس انتخاب شده است"
"homeworkassignment","Was given a homework assignment","تکلیف منزل به او داده شده است"
"importantform","Was given an important form which must be returned","فرم مهمی به او داده شده که باید برگردانده شود"
"importantletter","Was given an important letter which must be signed","نامه مهمی به او داده شده که باید امضا شود"
"missingreadinglog","Was missing the reading log","برگه ثبت روزانه خواندن خود را گم کرده است"
"notattentive","Was not attentive in class","در کلاس توجه کامل نداشته است "
"inappropriatedressed","Was not dressed appropriately","لباس مناسب نپوشیده است"
"notdressedpe","Was not dressed properly for P.E.","برای ورزش لباس مناسب  نپوشیده است"
"notpresentmakeup","Was not present in class and needs to complete make-up work","در کلاس حاضر نبوده و لازم است تکلیف جبرانی انجام دهد"
"gradingsheet-friday","Will have a grading sheet sent home Friday","برگه رتبه بندی جمعه به خانه فرستاده  خواهد شد"
"gradingsheet-monday","Will have a grading sheet sent home Monday","برگه رتبه بندی دوشنبه به خانه فرستاده  خواهد شد"
"gradingsheet-nextfriday","Will have a grading sheet sent home next Friday","برگه رتبه بندی جمعه آینده به خانه فرستاده  خواهد شد"
"gradingsheet-nextmonday","Will have a grading sheet sent home next Monday","برگه رتبه بندی دوشنبه آینده به خانه فرستاده  خواهد شد"
"gradingsheet-nextthursday","Will have a grading sheet sent home next Thursday","برگه رتبه بندی پنجشنبه آینده به خانه فرستاده  خواهد شد"
"gradingsheet-nexttuesday","Will have a grading sheet sent home next Tuesday","برگه رتبه بندی سه شنبه آینده به خانه فرستاده  خواهد شد"
"gradingsheet-nextwednesday","Will have a grading sheet sent home next Wednesday","برگه رتبه بندی چهارشنبه آینده به خانه فرستاده  خواهد شد"
"gradingsheet-thursday","Will have a grading sheet sent home Thursday","برگه رتبه بندی پنجشنبه به خانه فرستاده  خواهد شد"
"gradingsheet-tuesday","Will have a grading sheet sent home Tuesday","برگه رتبه بندی سه شنبه به خانه فرستاده  خواهد شد"
"gradingsheet-wednesday","Will have a grading sheet sent home Wednesday","برگه رتبه بندی چهارشنبه به خانه فرستاده  خواهد شد"
"reportcard-friday","Will have a report card sent home Friday","کارت گزارش فعالیت های او جمعه به خانه فرستاده  خواهد شد"
"reportcard-monday","Will have a report card sent home Monday","کارت گزارش فعالیت های او دوشنبه به خانه فرستاده  خواهد شد"
"reportcard-nextfriday","Will have a report card sent home next Friday","کارت گزارش فعالیت های او جمعه آینده به خانه فرستاده  خواهد شد"
"reportcard-nextmonday","Will have a report card sent home next Monday","کارت گزارش فعالیت های او دوشنبه آینده به خانه فرستاده  خواهد شد"
"reportcard-nextthursday","Will have a report card sent home next Thursday","کارت گزارش فعالیت های او پنجشنبه آینده  به خانه فرستاده  خواهد شد"
"reportcard-nexttuesday","Will have a report card sent home next Tuesday","کارت گزارش فعالیت های او سه شنبه آینده به خانه فرستاده  خواهد شد"
"reportcard-nextwednesday","Will have a report card sent home next Wednesday","کارت گزارش فعالیت های او چهارشنبه آینده به خانه فرستاده خواهد شد"
"reportcard-thursday","Will have a report card sent home Thursday","کارت گزارش فعالیت های او پنجشنبه به خانه فرستاده  خواهد شد"
"reportcard-tuesday","Will have a report card sent home Tuesday","کارت گزارش فعالیت های او سه شنبه به خانه فرستاده  خواهد شد"
"reportcard-wednesday","Will have a report card sent home Wednesday","کارت گزارش فعالیت های او چهارشنبه به خانه فرستاده  خواهد شد"
"inappropriateclothing","Wore inappropriate clothing","لباس نامناسب پوشیده است"
"wrokedwell","Worked well with others on a team","با دیگران در گروه به خوبی کار کرده است"
"worksefficiently","Works efficiently","به خوبی کار کرده است"
