"reportcard","Has had a report card sent home","Թվանշանների վկայականը ուղարկվել է տուն"
"bettergrade","Has improved by one letter grade in class","Դասի թվանշանը բարձրացել է մեկ գնահատական տառով"
"workedhard","Has worked hard and is improving performance","Աշխատել է ջանասիրությամբ և բարելավել է ցուցանիշները"
"helped","Helped the teacher","Օգնել է ուսուցչին"
"improved-algebra","Improved algebra skills","Բարելավել է հանրահաշվի գիտելիքները"
"improved-geometry","Improved geometry skills","Բարելավել է երկրաչափության գիտելիքները"
"improved-handwriting","Improved handwriting skills","Բարելավել է ձեռագրի հմտությունը"
"improved-language","Improved language skills","Բարելավել է լեզվի գիտելիքները"
"improved-math","Improved math skills","Բարելավել է մաթեմատիկայի գիտելիքները"
"improved-spelling","Improved spelling skills","Բարելավել է հեգման գիտելիքները"
"topperformer","Is a top performer in class","Դասարանի առաջավորն է"
"riskgraduating","Is at risk of not graduating","Դպրոցը չավարտելու վտանգի տակ է"
"riskgraduatingmeeting","Is at risk of not graduating. Please schedule a meeting.","Դպրոցը չավարտելու վտանգի տակ է: Խնդրում ենք հանդիպում պլանավորել:"
"failing","Is currently in danger of failing or is failing","Ներկայումս ձախողման վտանգի տակ է կամ ձախողվում է"
"grade-a","Is earning a grade of A in class","Դասարանում վաստակում է A թվանշանը"
"grade-b","Is earning a grade of B in class","Դասարանում վաստակում է B թվանշանը"
"grade-c","Is earning a grade of C in class","Դասարանում վաստակում է C թվանշանը"
"grade-d","Is earning a grade of D in class","Դասարանում վաստակում է D թվանշանը"
"grade-f","Is earning a grade of F in class","Դասարանում վաստակում է F թվանշանը"
"leftclass","Left class without permission","Դասարանը լքեց առանց թույլատվության"
"losttextbook","Lost one or more textbooks","Մեկ կամ մեկից ավելի դասագիրք է կորցրել"
"madenoises","Made inappropriate noises during a test","Անպատշաճ ձայներ է հանել քննության ընթացքում"
"saturdayschool","Must attend Saturday school","Պետք է հաճախի շաբաթօրյա դասերը"
"test-friday","Must study for Friday's test","Պետք է պարապի ուրբաթ օրվա քննության համար"
"test-monday","Must study for Monday's test","Պետք է պարապի երկուշաբթի օրվա քննության համար"
"test-nextfriday","Must study for next Friday's test","Պետք է պարապի հաջորդ ուրբաթ օրվա քննության համար"
"test-nextmonday","Must study for next Monday's test","Պետք է պարապի հաջորդ երկուշաբթի օրվա քննության համար"
"test-nextthurday","Must study for next Thursday's test","Պետք է պարապի հաջորդ հինգշաբթի օրվա քննության համար"
"test-nexttuesday","Must study for next Tuesday's test","Պետք է պարապի հաջորդ երեքշաբթի օրվա քննության համար"
"test-nextwednesday","Must study for next Wednesday's test","Պետք է պարապի հաջորդ չորեքշաբթի օրվա քննության համար"
"test-thursday","Must study for Thursday's test","Պետք է պարապի հինգշաբթի օրվա քննության համար"
"test-tomorrow","Must study for tomorrow's test","Պետք է պարապի վաղվա քննության համար"
"test-tuesday","Must study for Tuesday's test","Պետք է պարապի երեքշաբթի օրվա քննության համար"
"test-wednesday","Must study for Wednesday's test","Պետք է պարապի չորեքշաբթի օրվա քննության համար"
"fillplaner","Needs to fill out the daily planner","Պետք է լրացնի օրատետրը"
"supplies","Needs to have supplies out and ready at the start of class","Պետք է պիտույքները դուրս հանած և պատրաստ վիճակում ունենա՝ դասը սկսելուց առաջ"
"improve-algebra","Needs to improve handwriting skills","Պետք է բարելավի ձեռացագրի հմտությունը"
"improve-language","Needs to improve language skills","Պետք է բարելավի լեզվի գիտելիքները"
"improve-math","Needs to improve math skills","Պետք է բարելավի մաթեմատիկայի գիտելիքները"
"improve-organizational","Needs to improve organizational skills","Պետք է բարելավի կազմակերպչական գիտելիքները"
"improve-spelling","Needs to improve spelling skills","Պետք է բարելավի հեգման գիտելիքները"
"studytest","Needs to study for a test or quiz","Պետք է պարապի քննության կամ ստուգման համար"
"takenotes","Needs to take better notes in class","Պետք է ավելի լավ գրառումներ կատարի դասի ընթացքում"
"wrokbetter","Needs to work better with others on a team","Պետք է թիմքւմ մյուսների հետ ավելի լավ աշխատի"
"participated","Participated well in class","Լավ է մասնակցել դասին"
"testgrade-a","Received a grade of A on a test or quiz","Քննության կամ ստուգման համար ստացել է A թվանշան"
"testgrade-b","Received a grade of B on a test or quiz","Քննության կամ ստուգման համար ստացել է B թվանշան"
"testgrade-c","Received a grade of C on a test or quiz","Քննության կամ ստուգման համար ստացել է C թվանշան"
"testgrade-d","Received a grade of D on a test or quiz","Քննության կամ ստուգման համար ստացել է D թվանշան"
"testgrade-f","Received a grade of F on a test or quiz","Քննության կամ ստուգման համար ստացել է F թվանշան"
"lowtestscore","Received a low test score","Ստացել է ցածր քննական թվանշան"
"conferenceasap","Requires that a parent-teacher conference be scheduled as soon as possible. Please contact the teacher.","Պահանջվում է, որ ծնող-ուսուցիչ խորհրդակցություն կազմակերպվի շուտափույտ կարգով: Խնդրում ենք կապնվել ուսուցչի հետ:"
"conference","Requires that a parent-teacher conference be scheduled. Please contact the teacher.","Պահանջվում է, որ ծնող-ուսուցիչ խորհրդակցություն կազմակերպվի: Խնդրում ենք կապնվել ուսուցչի հետ:"
"scoreperfect","Scored perfectly on the test","Քննության համար ստացել է գերազանց գնահատական "
"scoreverywell","Scored very well on the test","Քննության համար ստացել է շատ լավ գնահատական"
"scorewell","Scored well on the test","Քննության համար ստացել է լավ գնահատական "
"shared","Shared well with others","Լավ է կիսվել մյուսների հետ"
"academicimprovement","Showed improvement in academic achievement","Ցուցաբերել է բարելավում ուսումնական նվաճումներում"
"behaviorimprovement","Showed improvement in behavior","Ցուցաբերել է բարելավում վարքում"
"improvement","Showed improvement in behavior and academic achievement","Ցուցաբերել է բարելավում վարքում և ուսումնական նվաճումներում"
"slept","Slept in class today","Այսօր դասարանում քնել էր"
"focused","Stays focused","Կենտրոնացված է մնում"
"focusedorganized","Stays focused and organized","Կենտրոնացված և կազմակերպված է մնում"
"organized","Stays organized","Կազմակերպված է մնում"
"goodnoted","Takes good notes","Լավ գրառումներ է կատարում"
"mobile","Used a mobile phone or other electronic device inappropriately","Անպատշաճաբար օգտագործել է բջջային հեռախոս կամ այլ էլեկտրոնային սարք"
"badlanguageclass","Used inappropriate language in class","Դասարանում օգտագործել է անպատշաճ լեզու"
"badlanguagecampus","Used inappropriate language on campus","Դպրոցի տարածքում օգտագործել է անպատշաճ լեզու"
"profanityclass","Used profanity in class ","Դասարանում օգտագործել է հայհոյանք"
"profanitycampus","Used profanity on campus ","Դպրոցի տարածքում օգտագործել է հայհոյանք"
"pleasureclass","Was a pleasure to have in class","Հաճելի էր իրեն դասարանում ունենալ"
"absent","Was absent","Բացակա էր"
"absentmakeup","Was absent and needs to complete make up work","Բացակա էր և պետք է ավարտի բաց թողած աշխատանքը"
"assignedproject","Was assigned a project, please check the due date with your child","Հանձնարարվել է առաջադրանք, խնդրում ենք Ձեր զավակից ճշտել կատարման ժամկետը"
"assigneddetention","Was assigned detention","Հանձնարարվել է դասերից հետո մնալ դպրոցում"
"homeworkdue-friday","Was assigned homework that is due Friday","Հանձնարարվել է տնային աշխատանք, ժամկետը ուրբաթ օրն է"
"homeworkdue-monday","Was assigned homework that is due Monday","Հանձնարարվել է տնային աշխատանք, ժամկետը երկուշաբթի օրն է"
"homeworkdue-nextfriday","Was assigned homework that is due next Friday","Հանձնարարվել է տնային աշխատանք, ժամկետը հաջորդ ուրբաթ օրն է"
"homeworkdue-nextmonday","Was assigned homework that is due next Monday","Հանձնարարվել է տնային աշխատանք, ժամկետը հաջորդ երկուշաբթի օրն է"
"homeworkdue-nextthursday","Was assigned homework that is due next Thursday","Հանձնարարվել է տնային աշխատանք, ժամկետը հաջորդ հինգշաբթի օրն է"
"homeworkdue-nexttuesday","Was assigned homework that is due next Tuesday","Հանձնարարվել է տնային աշխատանք, ժամկետը հաջորդ երեքշաբթի օրն է"
"homeworkdue-nextwednesday","Was assigned homework that is due next Wednesday","Հանձնարարվել է տնային աշխատանք, ժամկետը հաջորդ չորեքշաբթի օրն է"
"homeworkdue-thursday","Was assigned homework that is due Thursday","Հանձնարարվել է տնային աշխատանք, ժամկետը հինգշաբթի օրն է"
"homeworkdue-tomorrow","Was assigned homework that is due tomorrow","Հանձնարարվել է տնային աշխատանք, ժամկետը վաղն է"
"homeworkdue-tuesday","Was assigned homework that is due Tuesday","Հանձնարարվել է տնային աշխատանք, ժամկետը երեքշաբթի օրն է"
"homeworkdue-wednesday","Was assigned homework that is due Wednesday","Հանձնարարվել է տնային աշխատանք, ժամկետը չորեքշաբթի օրն է"
"disrispectfulclassmates","Was disrespectful to classmates","Անհարգալից էր դասընկերների նկատմամբ"
"disrispectfulteacher","Was disrespectful to the teacher","Անհարգալից էր ուսուցչի նկատմամբ"
"disruptiveevent","Was disruptive during a school event","Խանգարել է դպրոցական միջոցառման ընթացքում"
"disruptiveclass","Was disruptive in class","Խանգարել է դասարանում"
"disruptivefieldtrip","Was disruptive on the field trip","Խանգարել է էքսկուրսիայի ժամանակ"
"classpresident","Was elected class president","Ընտրվել է դասարանի ավագ"
"homeworkassignment","Was given a homework assignment","Հանձնարարվել է տնային աշխատանք"
"importantform","Was given an important form which must be returned","Կարևոր անկետա է տրվել, որը պետք է վերադարձվի"
"importantletter","Was given an important letter which must be signed","Կարևոր նամակ է տրվել, որը պետք է ստորագրվի"
"missingreadinglog","Was missing the reading log","Ընթերցման մատյանը չուներ"
"notattentive","Was not attentive in class","Անուշադիր էր դասարանում"
"inappropriatedressed","Was not dressed appropriately","Պատշաճորեն չէր հագնված"
"notdressedpe","Was not dressed properly for P.E.","Մարմնակրթության համար համապատասխան չէր հագնված"
"notpresentmakeup","Was not present in class and needs to complete make-up work","Դասարանում ներկա չէր և պետք է ավարտի բաց թողած աշխատանքը"
"gradingsheet-friday","Will have a grading sheet sent home Friday","Գնահատականների թերթիկը տուն կուղարկվի ուրբաթ օրը"
"gradingsheet-monday","Will have a grading sheet sent home Monday","Գնահատականների թերթիկը տուն կուղարկվի երկուշաբթի օրը "
"gradingsheet-nextfriday","Will have a grading sheet sent home next Friday","Գնահատականների թերթիկը տուն կուղարկվի հաջորդ ուրբաթ օրը "
"gradingsheet-nextmonday","Will have a grading sheet sent home next Monday","Գնահատականների թերթիկը տուն կուղարկվի հաջորդ երկուշաբթի օրը "
"gradingsheet-nextthursday","Will have a grading sheet sent home next Thursday","Գնահատականների թերթիկը տուն կուղարկվի հաջորդ հինգշաբթի օրը "
"gradingsheet-nexttuesday","Will have a grading sheet sent home next Tuesday","Գնահատականների թերթիկը տուն կուղարկվի հաջորդ երեքշաբթի օրը "
"gradingsheet-nextwednesday","Will have a grading sheet sent home next Wednesday","Գնահատականների թերթիկը տուն կուղարկվի հաջորդ չորեքշաբթի օրը"
"gradingsheet-thursday","Will have a grading sheet sent home Thursday","Գնահատականների թերթիկը տուն կուղարկվի հինգշաբթի օրը"
"gradingsheet-tuesday","Will have a grading sheet sent home Tuesday","Գնահատականների թերթիկը տուն կուղարկվի երեքշաբթի օրը"
"gradingsheet-wednesday","Will have a grading sheet sent home Wednesday","Գնահատականների թերթիկը տուն կուղարկվի չորեքշաբթի օրը"
"reportcard-friday","Will have a report card sent home Friday","Թվանշանների վկայականը տուն կուղարկվի ուրբաթ օրը"
"reportcard-monday","Will have a report card sent home Monday","Թվանշանների վկայականը տուն կուղարկվի երկուշաբթի օրը "
"reportcard-nextfriday","Will have a report card sent home next Friday","Թվանշանների վկայականը տուն կուղարկվի հաջորդ ուրբաթ օրը "
"reportcard-nextmonday","Will have a report card sent home next Monday","Թվանշանների վկայականը տուն կուղարկվի հաջորդ երկուշաբթի օրը "
"reportcard-nextthursday","Will have a report card sent home next Thursday","Թվանշանների վկայականը տուն կուղարկվի հաջորդ հինգշաբթի օրը "
"reportcard-nexttuesday","Will have a report card sent home next Tuesday","Թվանշանների վկայականը տուն կուղարկվի հաջորդ երեքշաբթի օրը "
"reportcard-nextwednesday","Will have a report card sent home next Wednesday","Թվանշանների վկայականը տուն կուղարկվի հաջորդ չորեքշաբթի օրը"
"reportcard-thursday","Will have a report card sent home Thursday","Թվանշանների վկայականը տուն կուղարկվի հինգշաբթի օրը"
"reportcard-tuesday","Will have a report card sent home Tuesday","Թվանշանների վկայականը տուն կուղարկվի երեքշաբթի օրը"
"reportcard-wednesday","Will have a report card sent home Wednesday","Թվանշանների վկայականը տուն կուղարկվի չորեքշաբթի օրը"
"inappropriateclothing","Wore inappropriate clothing","Անպատշաճորեն էր հագնված"
"wrokedwell","Worked well with others on a team","Լավ է աշխատել մյուսների հետ թիմում"
"worksefficiently","Works efficiently","Արդյունավորապես է աշխատում"
