"excell-spelling","Excelled at spelling","Xuất sắc vể đánh vần"
"excell-writing","Excelled at writing","Xuất sắc về viết "
"greateattitude","Had a great attitude","Có một thái độ tốt"
"cellphone","Had a mobile phone in violation of school policy","Có một điện thoại cầm tay vi phạm chính sách nhà trường"
"fieldtrip-friday","Has a field trip Friday","Có một chuyến tập sự dã ngoại thứ Sáu"
"fieldtripform-friday","Has a field trip Friday. Please return the signature form.","Có một chuyến tập sự dã ngoại thứ Sáu. Xin vui lòng nộp lại đơn có chử ký."
"fieldtrip-monday","Has a field trip Monday","Có một chuyến tập sự dã ngoại thứ Hai"
"fieldtripform-monday","Has a field trip Monday. Please return the signature form.","Có một chuyến tập sự dã ngoại thứ Hai. Xin vui lòng nộp lại đơn có chử ký."
"fieldtrip-nextfriday","Has a field trip next Friday","Có một chuyến tập sự dã ngoại thứ Sáu tới"
"fieldtripform-nextfriday","Has a field trip next Friday. Please return the signature form.","Có một chuyến tập sự dã ngoại thứ Sáu tới. Xin vui lòng nộp lại đơn có chử ký."
"Fieldtrip-nextmonday","Has a field trip next Monday","Có một chuyến tập sự dã ngoại thứ Hai tới"
"fieldtripform-nextmonday","Has a field trip next Monday. Please return the signature form.","Có một chuyến tập sự dã ngoại thứ Hai tới. Xin vui lòng nộp lại đơn có chử ký."
"fieldtrip-nextthursday","Has a field trip next Thursday","Có một chuyến tập sự dã ngoại thứ Năm tới"
"fieldtripform-nextthursday","Has a field trip next Thursday. Please return the signature form.","Có một chuyến tập sự dã ngoại thứ Năm tới. Xin vui lòng nộp lại đơn có chử ký."
"fieldtrip-nexttuesday","Has a field trip next Tuesday","Có một chuyến tập sự dã ngoại thứ Ba tới"
"fieldtripform-nexttuesday","Has a field trip next Tuesday. Please return the signature form.","Có một chuyến tập sự dã ngoại thứ Ba tới.  Xin vui lòng nộp lại đơn có chử ký."
"fieldtrip-nextwednesday","Has a field trip next Wednesday","Có một chuyến tập sự dã ngoại thứ Tư tới"
"fieldtripform-nextwednesday","Has a field trip next Wednesday. Please return the signature form.","Có một chuyến tập sự dã ngoại thứ Tư tới.  Xin vui lòng nộp lại đơn có chử ký."
"fieldtrip-thursday","Has a field trip Thursday","Có một chuyến thực tập dã ngoại thứ Năm"
"fieldtripform-thursday","Has a field trip Thursday. Please return the signature form.","Có một chuyến thực tập dã ngoại thứ Năm. Xin vui lòng nộp lại đơn có chử ký."
"fieldtrip-tuesday","Has a field trip Tuesday","Có một chuyến thực tập dã ngoại thứ Ba"
"fieldtripform-tuesday","Has a field trip Tuesday. Please return the signature form.","Có một chuyến thực tập dã ngoại thứ Ba. Xin vui lòng nộp lại đơn có chử ký."
"fieldtrip-wednesday","Has a field trip Wednesday","Có một chuyến thực tập dã ngoại thứ Tư"
"fieldtripform-wednesday","Has a field trip Wednesday. Please return the signature form.","Có một chuyến thực tập dã ngoại thứ Tư.  Xin vui lòng nộp lại đơn có chử ký. "
"projectdue-friday","Has a project due Friday","Có một dự án nộp vào thứ Sáu"
"projectdue-nextweek","Has a project due in one week","Có một dự án nộp trong một tuần"
"projectdue-monday","Has a project due Monday","Có một dự án nộp vào thứ Hai"
"projectdue-nextfriday","Has a project due next Friday","Có một dự án nộp vào thứ Sáu tơi"
"projectdue-nextmonday","Has a project due next Monday","Có một dự án nộp vào thứ Hai tới"
"projectdue-nextthurday","Has a project due next Thursday","Có một dự án nộp vào thứ Năm tới"
"projectdue-nexttuesday","Has a project due next Tuesday","Có một dự án nộp vào thứ Ba tới"
"projectdue-nextwednesday","Has a project due next Wednesday","Có một dự án nộp vào thứ Tư tới"
"projectdue-thursday","Has a project due Thursday","Có một dự án nộp vào thứ Năm"
"projectdue-tuesday","Has a project due Tuesday","Có một dự án nộp vào thứ Ba"
"projectdue-wednesday","Has a project due Wednesday","Có một dự án nộp vào thứ Tư"
"balancestudentservices","Has an overdue balance with student services","Có một khoản quyết toán quá hạn với dịch vụ học sinh"
"balancenutrition","Has an overdue balance with the child nutrition department","Cò một khoản quyết toán quá hạn với phòng dinh dưởng trẻ em"
"balancelibrary","Has an overdue balance with the library","Có một khoản quyết toán quá hạn với thư viện"
"absent5","Has been absent from class five or more times","Vắng mặt trong lớp năm lần hoặc nhiều hơn"
"absent7","Has been absent from class seven or more times","Vắng mặt trong lớp bảy lần hoặc nhiều hơn "
"absent3","Has been absent from class three or more times","Vắng mặt trong lớp ba lần hoặc nhiều hơn"
"awardmonth","Has been awarded student of the month","Là học sinh đạt giải thưởng trong tháng"
"awardweek","Has been awarded student of the week","Là học sinh đạt giải thưởng trong tuần"
"academicprobation","Has been given academic probation","Được cho thời gian thử thách học"
"tutoring","Has been recommended for tutoring","Được đề nghị để được dạy kèm"
"lowergrade","Has dropped by one letter grade in class","Bỏ một bậc điểm chữ trong lớp"
"extracredit","Has an extra credit assignment","Có một bài tập thêm để tăng điểm"
"gradingsheet","Has had a grading sheet sent home","Có một bảng điểm gởi về nhà"
"reportcard","Has had a report card sent home","Cò một bản báo cáo gửi về nhà	"
"bettergrade","Has improved by one letter grade in class","Có nâng cao được một bậc điểm chứ trong lớp"
"workedhard","Has worked hard and is improving performance","Chăm học và đang nâng cao kết quả học tập"
"helped","Helped the teacher","Giúp đở giáo viên"
"improved-algebra","Improved algebra skills","nâng cao kỷ năng đại số"
"improved-geometry","Improved geometry skills","nâng cao kỷ năng hình học"
"improved-handwriting","Improved handwriting skills","nâng cao kỷ năng viết tay	"
"improved-language","Improved language skills","nâng cao kỷ năng ngôn ngử"
"improved-math","Improved math skills","nâng cao kỷ năng toán"
"improved-spelling","Improved spelling skills","nâng cao kỷ năng đánh vần"
"topperformer","Is a top performer in class","Là người học giỏi hàng đầu trong lớp"
"riskgraduating","Is at risk of not graduating","Có nguy cớ không được tốt nghiệp"
"riskgraduatingmeeting","Is at risk of not graduating. Please schedule a meeting.","Có nguy cơ không được tốt nghiệp. Xin vui lòng sắp xếp một buổi gặp mặt."
"failing","Is currently in danger of failing or is failing","Hiện giờ có nguy cơ không đậu hoặc đang rớt"
"grade-a","Is earning a grade of A in class","Đang kiếm được điểm A trong lớp"
"grade-b","Is earning a grade of B in class","Đang kiếm được điểm B trong lớp"
"grade-c","Is earning a grade of C in class","Đang kiếm được điểm C trong lớp"
"grade-d","Is earning a grade of D in class","Đang kiếm được điểm D trong lớp"
"grade-f","Is earning a grade of F in class","Đang kiếm được điểm F trong lớp"
"leftclass","Left class without permission","Rời bỏ lớp không xin phép"
"losttextbook","Lost one or more textbooks","Mất một cuốn sách giáo khoa hoặc nhiều hơn"
"madenoises","Made inappropriate noises during a test","Gây ra tiếng ồn không đúng lúc trong khi kiểm tra"
"saturdayschool","Must attend Saturday school","Phải đến trường vào thứ Bảy"
"test-friday","Must study for Friday's test","Phải học cho buổi kiểm tra thứ Sáu"
"test-monday","Must study for Monday's test","Phải học cho buổi kiểm tra thứ Hai	"
"test-nextfriday","Must study for next Friday's test","Phải học cho buổi kiểm tra thứ Sáu tới 		"
"test-nextmonday","Must study for next Monday's test","Phải học cho buổi kiểm tra thứ Hai tới "
"test-nextthurday","Must study for next Thursday's test","Phải học cho buổi kiểm tra thứ Năm tới "
"test-nexttuesday","Must study for next Tuesday's test","Phải học cho buổi kiểm tra thứ Ba tới"
"test-nextwednesday","Must study for next Wednesday's test","Phải học cho buổi kiểm tra thứ Tư tới "
"test-thursday","Must study for Thursday's test","Phải học cho buổi kiểm tra thứ Năm"
"test-tomorrow","Must study for tomorrow's test","Phải học cho buổi kiểm tra ngày mai"
"test-tuesday","Must study for Tuesday's test","Phải học cho buổi kiểm tra thứ Ba"
"test-wednesday","Must study for Wednesday's test","Phải học cho buổi kiểm tra thứ Tư"
"fillplaner","Needs to fill out the daily planner","Cần điển vào bảng kế hoạch hằng ngày"
"supplies","Needs to have supplies out and ready at the start of class","Cần để các dụng cụ ra ngoải và sẳn sàng bắt đầu lớp học"
"improve-algebra","Needs to improve handwriting skills","Cần nâng cao kỷ năng viết tay"
"improve-language","Needs to improve language skills","Cần nâng cao kỷ năng ngôn ngử"
"improve-math","Needs to improve math skills","Cần nâng cao kỷ năng toán"
"improve-organizational","Needs to improve organizational skills","Cần nâng cao kỷ năng tổ chức "
"improve-spelling","Needs to improve spelling skills","Cần nâng cao kỷ năng đánh vần"
"studytest","Needs to study for a test or quiz","Cần học cho việc kiểm tra hay thi vấn đáp"
"takenotes","Needs to take better notes in class","Cần ghi chép tốt hơn trong lớp"
"wrokbetter","Needs to work better with others on a team","Cần làm việc tốt hơn với người khác trong một nhóm"
"participated","Participated well in class","Tham gia tốt trong lớp"
"testgrade-a","Received a grade of A on a test or quiz","Nhận được điểm A trong bài kiểm tra hoặc thi vấn đáp		"
"testgrade-b","Received a grade of B on a test or quiz","Nhận được điểm B bai kiểm tra hoặc thi vấn đáp"
"testgrade-c","Received a grade of C on a test or quiz","Nhận được điểm C bài kiểm tra hoặc thi vấn đáp"
"testgrade-d","Received a grade of D on a test or quiz","Nhận được điểm D bài kiểm tra hoặc thi vấn đáp "
"testgrade-f","Received a grade of F on a test or quiz","Nhận được điểm F bài kiểm tra hoặc thi vấn đáp"
"lowtestscore","Received a low test score","Nhận được điểm kiểm tra thấp"
"conferenceasap","Requires that a parent-teacher conference be scheduled as soon as possible. Please contact the teacher.","Yêu cẩu có một cuộc họp giữa phụ huynh và giáo viên càng sớm càng tốt. Xin vui lòng liên lạc với giáo viên."
"conference","Requires that a parent-teacher conference be scheduled. Please contact the teacher.","Yêu cầu tiến hành một cuộc họp giữa giáo viên và phụ huynh. Xin vui lòng liên lạc với giáo viên."
"scoreperfect","Scored perfectly on the test","Đạt điểm hoàn hảo bài kiểm tra"
"scoreverywell","Scored very well on the test","Đạt điểm rất giỏi bài kiểm tra"
"scorewell","Scored well on the test","Đạt điểm giỏi bài kiểm tra"
"shared","Shared well with others","Chia sẽ tốt với người khác"
"academicimprovement","Showed improvement in academic achievement","Chứng tỏ sự tiến bộ trong thành tích học tập"
"behaviorimprovement","Showed improvement in behavior","Chứng tỏ sự tiến bộ trong hành vi"
"improvement","Showed improvement in behavior and academic achievement","Chứng tỏ sự tiến bộ trong hành vi và thành tích học tập"
"slept","Slept in class today","Ngủ trong lớp hôm nay"
"focused","Stays focused","Duy trì tập trung"
"focusedorganized","Stays focused and organized","Duy trì tập trung và tổ chức"
"organized","Stays organized","Duy trỉ tổ chức "
"goodnoted","Takes good notes","Ghi chép tốt"
"mobile","Used a mobile phone or other electronic device inappropriately","Sử dụng điện thoại cầm tay hoặc các phương tiện điện tử không thích hợp"
"badlanguageclass","Used inappropriate language in class","Dùng ngôn ngử không thích hợp trong lớp"
"badlanguagecampus","Used inappropriate language on campus","Dùng ngôn ngử không thích hợp trong khuôn viên trường"
"profanityclass","Used profanity in class ","Dùng lời nói báng bổ trong lớp "
"profanitycampus","Used profanity on campus ","Dùng lời nói báng bổ trong khuôn viên trường  "
"pleasureclass","Was a pleasure to have in class","Là một niềm vui của lớp"
"absent","Was absent","Vắng mặt"
"absentmakeup","Was absent and needs to complete make up work","Vắng mặt và cần hoàn thành bài vở"
"assignedproject","Was assigned a project, please check the due date with your child","Được giao cho một dự án, xin vui lòng kiểm tra ngày nộp với con của quí vị"
"assigneddetention","Was assigned detention","Bị bắt phạt"
"homeworkdue-friday","Was assigned homework that is due Friday","Bài tập vể nhả được giao là phải nộp vào thứ Sáu"
"homeworkdue-monday","Was assigned homework that is due Monday","Bài tập về nhà được giao là phải nộp vào thứ Hai"
"homeworkdue-nextfriday","Was assigned homework that is due next Friday","Bài tập về nhả được giao là phải nộp vào thứ Sáu tới"
"homeworkdue-nextmonday","Was assigned homework that is due next Monday","Bài tập về nhà được giao là phải nộp vào thứ Hai tới"
"homeworkdue-nextthursday","Was assigned homework that is due next Thursday","Bài tập về nhà được giao là phải nộp vào thứ Năm tới"
"homeworkdue-nexttuesday","Was assigned homework that is due next Tuesday","Bài tập về nhà được giao là phải nộp vào thứ Ba tới"
"homeworkdue-nextwednesday","Was assigned homework that is due next Wednesday","Bài tập về nhà được giao là phải nộp vảo thứ Tư tới"
"homeworkdue-thursday","Was assigned homework that is due Thursday","Bài tập về nhà được giao là phải nộp vào thứ Năm"
"homeworkdue-tomorrow","Was assigned homework that is due tomorrow","Bài tập về nhà được giao là phải nộp vào ngày mai"
"homeworkdue-tuesday","Was assigned homework that is due Tuesday","Bài tập về nhà được giao là phải nộp và thứ Ba"
"homeworkdue-wednesday","Was assigned homework that is due Wednesday","Bài tập về nhà được giao là phải nộp vào thứ Tư"
"disrispectfulclassmates","Was disrespectful to classmates","Không tôn trọng bạn cùng lớp"
"disrispectfulteacher","Was disrespectful to the teacher","Không tôn trọng giáo viên"
"disruptiveevent","Was disruptive during a school event","Làm gián đoạn một buổi lể trong trường"
"disruptiveclass","Was disruptive in class","Làm gián đoạn trong lớp"
"disruptivefieldtrip","Was disruptive on the field trip","Làm gián đoạn trong chuyến thực tập dã ngoại"
"classpresident","Was elected class president","Được chọn làm trưởng lớp"
"homeworkassignment","Was given a homework assignment","Được giao một bài tập về nhà"
"importantform","Was given an important form which must be returned","Được giao một lá đơn quan trọng mà phải được nộp lại"
"importantletter","Was given an important letter which must be signed","Được giao một lá thư quan trọng phải được ký tên"
"missingreadinglog","Was missing the reading log","Đang thiếu sổ ghi chép"
"notattentive","Was not attentive in class","Không chú ý trong lớp"
"inappropriatedressed","Was not dressed appropriately","Không mặc đồ thích hợp"
"notdressedpe","Was not dressed properly for P.E.","Không mặc thích hợp cho môn Giáo dục Thể hình"
"notpresentmakeup","Was not present in class and needs to complete make-up work","Không có mặt trong lớp và cần hoàn tất bài vở "
"gradingsheet-friday","Will have a grading sheet sent home Friday","Sẽ có một bảng điểm gửi về nhà thứ Sáu"
"gradingsheet-monday","Will have a grading sheet sent home Monday","Sẽ có một bảng điểm gửi về nhà thứ Hai"
"gradingsheet-nextfriday","Will have a grading sheet sent home next Friday","Sẽ có một bảng điểm gửi về nhà thứ Sáu tới"
"gradingsheet-nextmonday","Will have a grading sheet sent home next Monday","Sẽ có một bảng điểm gửi về nhà thứ Hai tới"
"gradingsheet-nextthursday","Will have a grading sheet sent home next Thursday","Sẽ có một bảng điểm gửi về nhà thứ Năm tới"
"gradingsheet-nexttuesday","Will have a grading sheet sent home next Tuesday","Sẽ có một bảng điểm gửi vể nhả thứ Ba tới"
"gradingsheet-nextwednesday","Will have a grading sheet sent home next Wednesday","Sẽ có một bảng điểm gửi về nhà thứ Tư tới"
"gradingsheet-thursday","Will have a grading sheet sent home Thursday","Sẽ có một bảng điểm gửi về nhà thứ Năm"
"gradingsheet-tuesday","Will have a grading sheet sent home Tuesday","Sẽ có một bảng điểm gửi về nhà thứ Ba"
"gradingsheet-wednesday","Will have a grading sheet sent home Wednesday","Sẽ có một bảng điểm gửi về nhà thứ Tư"
"reportcard-friday","Will have a report card sent home Friday","Sẽ có một bản báo cáo gửi về nhà thứ Sáu"
"reportcard-monday","Will have a report card sent home Monday","Sẽ có một bản báo cáo gửi vể nhà thứ Hai"
"reportcard-nextfriday","Will have a report card sent home next Friday","Sẽ có một bản báo cáo gửi về nhà thứ Sáu tới"
"reportcard-nextmonday","Will have a report card sent home next Monday","Sẽ có một bản báo cáo gửi về nhà thứ Hai "
"reportcard-nextthursday","Will have a report card sent home next Thursday","Sẽ có bản báo cáo gửi về nhà thứ Năm tới"
"reportcard-nexttuesday","Will have a report card sent home next Tuesday","Sẽ có bảng báo cáo gửi về nhà thứ Ba tới"
"reportcard-nextwednesday","Will have a report card sent home next Wednesday","Sẽ có bản báo cáo gửi về nhà thứ Tư tới"
"reportcard-thursday","Will have a report card sent home Thursday","Sẽ có bản báo cáo gửi về nhà thứ Năm"
"reportcard-tuesday","Will have a report card sent home Tuesday","Sẽ có bảng báo cáo gửi về nhà thứ Ba"
"reportcard-wednesday","Will have a report card sent home Wednesday","Sẽ có bảng báo cáo gửi về nhà thứ Tư"
"inappropriateclothing","Wore inappropriate clothing","Mặc quần áo không thích hợp"
"wrokedwell","Worked well with others on a team","Làm việc tốt với người khác trong cùng nhóm"
"worksefficiently","Works efficiently","Làm việc có hiệu quả"
