"fieldtripform-nextwednesday","Has a field trip next Wednesday. Please return the signature form.","अगले बुधवार को फ़ील्‍ड ट्रिप है। कृपया हस्‍ताक्षर फ़ॉर्म लौटाएँ।"
"fieldtrip-thursday","Has a field trip Thursday","गुरुवार को फ़ील्‍ड ट्रिप है"
"fieldtripform-thursday","Has a field trip Thursday. Please return the signature form.","गुरुवार को फ़ील्‍ड ट्रिप है। कृपया हस्‍ताक्षर फ़ॉर्म लौटाएँ। "
"fieldtrip-tuesday","Has a field trip Tuesday","मंगलवार को फ़ील्‍ड ट्रिप है"
"fieldtripform-tuesday","Has a field trip Tuesday. Please return the signature form.","मंगलवार को फ़ील्‍ड ट्रिप है। कृपया हस्‍ताक्षर फ़ॉर्म लौटाएँ।"
"fieldtrip-wednesday","Has a field trip Wednesday","बुधवार को फ़ील्‍ड ट्रिप है"
"fieldtripform-wednesday","Has a field trip Wednesday. Please return the signature form.","बुधवार को फ़ील्‍ड ट्रिप है। कृपया हस्‍ताक्षर फ़ॉर्म लौटाएँ।"
"projectdue-friday","Has a project due Friday","शुक्रवार तक प्रोजेक्‍ट करके देना है"
"projectdue-nextweek","Has a project due in one week","एक हफ़्ते में प्रोजेक्‍ट करके देना है"
"projectdue-monday","Has a project due Monday","सोमवार तक प्रोजेक्‍ट करके देना है"
"projectdue-nextfriday","Has a project due next Friday","अगले शुक्रवार तक प्रोजेक्‍ट करके देना है"
"projectdue-nextmonday","Has a project due next Monday","अगले सोमवार तक प्रोजेक्‍ट करके देना है"
"projectdue-nextthurday","Has a project due next Thursday","अगले गुरुवार तक प्रोजेक्‍ट करके देना है"
"projectdue-nexttuesday","Has a project due next Tuesday","अगले मंगलवार तक प्रोजेक्‍ट करके देना है"
"projectdue-nextwednesday","Has a project due next Wednesday","अगले बुधवार तक प्रोजेक्‍ट करके देना है"
"projectdue-thursday","Has a project due Thursday","गुरुवार तक प्रोजेक्‍ट करके देना है"
"projectdue-tuesday","Has a project due Tuesday","मंगलवार तक प्रोजेक्‍ट करके देना है"
"projectdue-wednesday","Has a project due Wednesday","बुधवार तक प्रोजेक्‍ट करके देना है"
"balancestudentservices","Has an overdue balance with student services","स्‍टूडेंट सर्विस का अतिदेय बाक़ी है"
"balancenutrition","Has an overdue balance with the child nutrition department","बाल पोषण विभाग का अतिदेय बाक़ी है"
"balancelibrary","Has an overdue balance with the library","लायब्रेरी का अतिदेय बाक़ी है"
"absent5","Has been absent from class five or more times","क्लास में पाँच या अधिक बार अनुपस्‍थित"
"absent7","Has been absent from class seven or more times","क्‍लास में सात या अधिक बार अनुपस्‍थित"
"absent3","Has been absent from class three or more times","क्‍लास में तीन या अधिक बार अनुपस्‍थित"
"awardmonth","Has been awarded student of the month","माह का विद्यार्थी पुरस्‍कार दिया गया"
"awardweek","Has been awarded student of the week","सप्ताह का विद्यार्थी पुरस्‍कार दिया गया"
"academicprobation","Has been given academic probation","एकेडेमिक प्रोबेशन दिया गया"
"tutoring","Has been recommended for tutoring","अध्‍यापन के लिए अनुशंसित किया गया"
"lowergrade","Has dropped by one letter grade in class","क्‍लास में एक ग्रेड नीचे गया"
"extracredit","Has an extra credit assignment","एक और क्रेडिट असाइनमेंट दिया गया"
"gradingsheet","Has had a grading sheet sent home","ग्रेडिंग शीट घर भेजी गई"
"reportcard","Has had a report card sent home","रिपोर्ट कार्ड घर भेजा गया"
"bettergrade","Has improved by one letter grade in class","क्‍लास में एक ग्रेड ऊपर आया"
"workedhard","Has worked hard and is improving performance","कड़ी मेहनत की और पढ़ाई पहले से बेहतर है"
"helped","Helped the teacher","शिक्षक की मदद की"
"improved-algebra","Improved algebra skills","बीजगणित में सुधार"
"improved-geometry","Improved geometry skills","रेखागणित में सुधार"
"improved-handwriting","Improved handwriting skills","शुद्धलेखन में सुधार"
"improved-language","Improved language skills","भाषा में सुधार"
"improved-math","Improved math skills","गणित में सुधार"
"improved-spelling","Improved spelling skills","स्‍पेलिंग में सुधार"
"topperformer","Is a top performer in class","क्‍लास का सबसे अच्‍छा छात्र है"
"riskgraduating","Is at risk of not graduating","उत्तीर्ण न होने की आशंका है"
"riskgraduatingmeeting","Is at risk of not graduating. Please schedule a meeting.","उत्तीर्ण न होने की आशंका है। कृपया एक मीटिंग रखें। "
"failing","Is currently in danger of failing or is failing","अनुत्तीर्ण होने का ख़तरा है या अनुत्तीर्ण हो जाएगा"
"grade-a","Is earning a grade of A in class","क्‍लास में A ग्रेड मिल रही है"
"grade-b","Is earning a grade of B in class","क्‍लास में B ग्रेड मिल रही है"
"grade-c","Is earning a grade of C in class","क्‍लास में C ग्रेड मिल रही है"
"grade-d","Is earning a grade of D in class","क्‍लास में D ग्रेड मिल रही है"
"grade-f","Is earning a grade of F in class","क्‍लास में F ग्रेड मिल रही है"
"leftclass","Left class without permission","बिना अनुमति के क्लास छोड़ी"
"losttextbook","Lost one or more textbooks","एक या अधिक किताबें खो दी"
"madenoises","Made inappropriate noises during a test","टेस्‍ट के दौरान शोर किया"
"saturdayschool","Must attend Saturday school","शनिवार को स्‍कूल आएँ"
"test-friday","Must study for Friday's test","शुक्रवार के टेस्‍ट के लिए पढ़ाई करें"
"test-monday","Must study for Monday's test","सोमवार के टेस्‍ट के लिए पढ़ाई करें"
"test-nextfriday","Must study for next Friday's test","अगले शुक्रवार के टेस्‍ट के लिए पढ़ाई करें"
"test-nextmonday","Must study for next Monday's test","अगले सोमवार के टेस्‍ट के लिए पढ़ाई करें"
"test-nextthurday","Must study for next Thursday's test","अगले गुरुवार के टेस्‍ट के लिए पढ़ाई करें"
"test-nexttuesday","Must study for next Tuesday's test","अगले मंगलवार के टेस्‍ट के लिए पढ़ाई करें"
"test-nextwednesday","Must study for next Wednesday's test","अगले बुधवार के टेस्‍ट के लिए पढ़ाई करें"
"test-thursday","Must study for Thursday's test","गुरुवार के टेस्‍ट के लिए पढ़ाई करें"
"test-tomorrow","Must study for tomorrow's test","कल के टेस्‍ट के लिए पढ़ाई करें"
"test-tuesday","Must study for Tuesday's test","मंगलवार के टेस्‍ट के लिए पढ़ाई करें"
"test-wednesday","Must study for Wednesday's test","बुधवार के टेस्‍ट के लिए पढ़ाई करें"
"fillplaner","Needs to fill out the daily planner","डेली प्‍लानर भरना ज़रूरी है"
"supplies","Needs to have supplies out and ready at the start of class","क्‍लास के शुरू में तैयार रखना और देना जरूरी है"
"improve-algebra","Needs to improve handwriting skills","शुद्धलेखन में सुधार ज़रूरी है"
"improve-language","Needs to improve language skills","भाषा में सुधार ज़रूरी है"
"improve-math","Needs to improve math skills","गणित में सुधार ज़रूरी है"
"improve-organizational","Needs to improve organizational skills","संगठनात्‍मक सुधार ज़रूरी है"
"improve-spelling","Needs to improve spelling skills","स्‍पेलिंग में सुधार ज़रूरी है"
"studytest","Needs to study for a test or quiz","टेस्‍ट या क्‍विज़ के लिए पढ़ाई करना ज़रूरी है"
"takenotes","Needs to take better notes in class","क्‍लास में बेहतर नोट्स बनाने की ज़रूरत है"
"wrokbetter","Needs to work better with others on a team","टीम में दूसरों के साथ बेहतर काम करने की ज़रूरत है"
"participated","Participated well in class","क्‍लास में भागीदारी अच्‍छी है"
"testgrade-a","Received a grade of A on a test or quiz","टेस्‍ट या क्‍विज़ में A ग्रेड प्राप्त की"
"testgrade-b","Received a grade of B on a test or quiz","टेस्‍ट या क्‍विज़ में B ग्रेड प्राप्त की"
"testgrade-c","Received a grade of C on a test or quiz","टेस्‍ट या क्‍विज़ में C ग्रेड प्राप्त की"
"testgrade-d","Received a grade of D on a test or quiz","टेस्‍ट या क्‍विज़ में D ग्रेड प्राप्त की"
"testgrade-f","Received a grade of F on a test or quiz","टेस्‍ट या क्‍विज़ में F ग्रेड प्राप्त की"
"lowtestscore","Received a low test score","टेस्‍ट में कम स्‍कोर किया"
"conferenceasap","Requires that a parent-teacher conference be scheduled as soon as possible. Please contact the teacher.","जितनी जल्‍दी हो सके अभिभावक-शिक्षक कॉन्‍फ़्रेंस शेड्यूल की जानी चाहिए। कृपया शिक्षक से संपर्क करें।"
"conference","Requires that a parent-teacher conference be scheduled. Please contact the teacher.","जितनी जल्‍दी हो सके अभिभावक-शिक्षक कॉन्‍फ़्रेंस शेड्यूल की जानी चाहिए। कृपया शिक्षक से संपर्क करें। "
"scoreperfect","Scored perfectly on the test","टेस्‍ट में श्रेष्ठ स्‍कोर किया"
"scoreverywell","Scored very well on the test","टेस्‍ट में बहुत अच्‍छा स्‍कोर किया"
"scorewell","Scored well on the test","टेस्‍ट में अच्‍छा स्‍कोर किया"
"shared","Shared well with others","दूसरों के साथ अच्‍छा सहयोग किया"
"academicimprovement","Showed improvement in academic achievement","अकादमिक उपलब्‍धियों में सुधार दिखाई दिया"
"behaviorimprovement","Showed improvement in behavior","व्‍यवहार में सुधार दिखाई दिया"
"improvement","Showed improvement in behavior and academic achievement","व्‍यवहार और अकादमिक उपलब्‍धियों में सुधार दिखाई दिया"
"slept","Slept in class today","आज क्‍लास में थप्‍पड़ मारा"
"focused","Stays focused","ध्‍यान देता है"
"focusedorganized","Stays focused and organized","ध्‍यान देता है और व्‍यवस्‍थित रहता है"
"organized","Stays organized","व्‍यवस्‍थित रहता है"
"goodnoted","Takes good notes","अच्‍छे नोट्स लिखता है"
"mobile","Used a mobile phone or other electronic device inappropriately","मोबाइल फ़ोन या अन्‍य इलेक्‍ट्रॉनिक उपकरणों का अनुचित उपयोग किया"
"badlanguageclass","Used inappropriate language in class","क्‍लास में अभद्र भाषा का उपयोग किया"
"badlanguagecampus","Used inappropriate language on campus","कैंपस में अभद्र भाषा का उपयोग किया"
"profanityclass","Used profanity in class ","क्‍लास में धर्मनिंदा की "
"profanitycampus","Used profanity on campus ","कैंपस में धर्मनिंदा की "
"pleasureclass","Was a pleasure to have in class","क्‍लास में उसकी उपस्थिति प्रसन्नता देने वाली थी"
"absent","Was absent","अनुपस्‍थित था"
"absentmakeup","Was absent and needs to complete make up work","अनुपस्‍थित था और उसे मेक-अप कार्य पूरा करना ज़रूरी था"
"assignedproject","Was assigned a project, please check the due date with your child","प्रोजेक्‍ट असाइन किया गया था, कृपया अपने बच्‍चे से नीयत दिनांक की जाँच कर लें"
"assigneddetention","Was assigned detention","इस पर नज़र रखने के लिए कहा गया था"
"homeworkdue-friday","Was assigned homework that is due Friday","शुक्रवार तक पूरा करने के लिए होमवर्क दिया गया था"
"homeworkdue-monday","Was assigned homework that is due Monday","सोमवार तक पूरा करने के लिए होमवर्क दिया गया था"
"homeworkdue-nextfriday","Was assigned homework that is due next Friday","अगले शुक्रवार तक पूरा करने के लिए होमवर्क दिया गया था"
"homeworkdue-nextmonday","Was assigned homework that is due next Monday","अगले सोमवार तक पूरा करने के लिए होमवर्क दिया गया था"
"homeworkdue-nextthursday","Was assigned homework that is due next Thursday","अगले गुरुवार तक पूरा करने के लिए होमवर्क दिया गया था"
"homeworkdue-nexttuesday","Was assigned homework that is due next Tuesday","अगले मंगलवार तक पूरा करने के लिए होमवर्क दिया गया था"
"homeworkdue-nextwednesday","Was assigned homework that is due next Wednesday","अगले बुधवार तक पूरा करने के लिए होमवर्क दिया गया था"
"homeworkdue-thursday","Was assigned homework that is due Thursday","गुरुवार तक पूरा करने के लिए होमवर्क दिया गया था"
"homeworkdue-tomorrow","Was assigned homework that is due tomorrow","कल तक पूरा करने के लिए होमवर्क दिया गया था"
"homeworkdue-tuesday","Was assigned homework that is due Tuesday","मंगलवार तक पूरा करने के लिए होमवर्क दिया गया था"
"homeworkdue-wednesday","Was assigned homework that is due Wednesday","बुधवार तक पूरा करने के लिए होमवर्क दिया गया था"
"disrispectfulclassmates","Was disrespectful to classmates","अपने सहपाठियों से असभ्‍य व्यवहार किया"
"disrispectfulteacher","Was disrespectful to the teacher","अपने शिक्षक से असभ्‍य व्यवहार किया"
"disruptiveevent","Was disruptive during a school event","स्‍कूल ईवेंट के दौरान असभ्‍य व्यवहार किया"
"disruptiveclass","Was disruptive in class","क्‍लास में अशांत था"
"disruptivefieldtrip","Was disruptive on the field trip","फ़ील्‍ड ट्रिप के दौरान अशांत था"
"classpresident","Was elected class president","क्‍लास प्रसिडेंट चुना गया था"
"homeworkassignment","Was given a homework assignment","होमवर्क असाइनमेंट दिया गया था"
"importantform","Was given an important form which must be returned","एक महत्‍वपूर्ण फ़ॉर्म दिया गया था जिसे लौटाना था"
"importantletter","Was given an important letter which must be signed","एक महत्‍वपूर्ण लेटर दिया गया था जिस पर हस्‍ताक्षर करने थे"
"missingreadinglog","Was missing the reading log","रीडिंग लॉग भूल रहा था"
"notattentive","Was not attentive in class","क्‍लास में ध्‍यान नहीं था"
"inappropriatedressed","Was not dressed appropriately","सही तरीक़े से कपड़े नहीं पहने थे"
"notdressedpe","Was not dressed properly for P.E.","P.E. के लिए सही तरीक़े से कपड़े नहीं पहने थे"
"notpresentmakeup","Was not present in class and needs to complete make-up work","क्‍लास में उपस्‍थित नहीं था और उसे मेक-अप कार्य करना ज़रूरी था"
"gradingsheet-friday","Will have a grading sheet sent home Friday","शुक्रवार को ग्रेडिंग शीट घर भेजी जाएगी"
"gradingsheet-monday","Will have a grading sheet sent home Monday","सोमवार को ग्रेडिंग शीट घर भेजी जाएगी"
"gradingsheet-nextfriday","Will have a grading sheet sent home next Friday","अगले शुक्रवार को ग्रेडिंग शीट घर भेजी जाएगी"
"gradingsheet-nextmonday","Will have a grading sheet sent home next Monday","अगले सोमवार को ग्रेडिंग शीट घर भेजी जाएगी"
"gradingsheet-nextthursday","Will have a grading sheet sent home next Thursday","अगले गुरुवार को ग्रेडिंग शीट घर भेजी जाएगी"
"gradingsheet-nexttuesday","Will have a grading sheet sent home next Tuesday","अगले मंगलवार को ग्रेडिंग शीट घर भेजी जाएगी"
"gradingsheet-nextwednesday","Will have a grading sheet sent home next Wednesday","अगले बुधवार को ग्रेडिंग शीट घर भेजी जाएगी"
"gradingsheet-thursday","Will have a grading sheet sent home Thursday","गुरुवार को ग्रेडिंग शीट घर भेजी जाएगी"
"gradingsheet-tuesday","Will have a grading sheet sent home Tuesday","मंगलवार को ग्रेडिंग शीट घर भेजी जाएगी"
"gradingsheet-wednesday","Will have a grading sheet sent home Wednesday","बुधवार को ग्रेडिंग शीट घर भेजी जाएगी"
"reportcard-friday","Will have a report card sent home Friday","शुक्रवार को रिपोर्ट कार्ड घर भेजा जाएगा"
"reportcard-monday","Will have a report card sent home Monday","सोमवार को रिपोर्ट कार्ड घर भेजा जाएगा"
"reportcard-nextfriday","Will have a report card sent home next Friday","अगले शुक्रवार को रिपोर्ट कार्ड घर भेजा जाएगा"
"reportcard-nextmonday","Will have a report card sent home next Monday","अगले सोमवार को रिपोर्ट कार्ड घर भेजा जाएगा"
"reportcard-nextthursday","Will have a report card sent home next Thursday","अगले गुरुवार को रिपोर्ट कार्ड घर भेजा जाएगा"
"reportcard-nexttuesday","Will have a report card sent home next Tuesday","अगले मंगलवार को रिपोर्ट कार्ड घर भेजा जाएगा"
"reportcard-nextwednesday","Will have a report card sent home next Wednesday","अगले बुधवार को रिपोर्ट कार्ड घर भेजा जाएगा"
"reportcard-thursday","Will have a report card sent home Thursday","गुरुवार को रिपोर्ट कार्ड घर भेजा जाएगा"
"reportcard-tuesday","Will have a report card sent home Tuesday","मंगलवार को रिपोर्ट कार्ड घर भेजा जाएगा"
"reportcard-wednesday","Will have a report card sent home Wednesday","बुधवार को रिपोर्ट कार्ड घर भेजा जाएगा"
"inappropriateclothing","Wore inappropriate clothing","उचित कपड़े पहने"
"wrokedwell","Worked well with others on a team","टीम में दूसरों के साथ अच्‍छा काम किया"
"worksefficiently","Works efficiently","कुशलता से काम करता है"
