"eagernesstolearn","Demonstrated eagerness to learn","ਸਿਖਣ ਲਈ ਇੱਛਾ ਦਾ ਮੁਜ਼ਾਹਰਾ ਕੀਤਾ"
"pooreffort","Demonstrated poor effort in class","ਕਲਾਸ ਵਿਚ ਖ਼ਰਾਬ ਕੋਸ਼ਿਸ਼ ਦਾ ਮੁਜ਼ਾਹਰਾ ਕੀਤਾ"
"notcompleteproject","Did not complete the class project","ਕਲਾਸ ਪ੍ਰਾੱਜੈਕਟ ਪੂਰਾ ਨਹੀਂ ਕੀਤਾ "
"notmuchwork","Did not do much work in class today","ਅੱਜ ਕਲਾਸ ਵਿਚ ਬਹੁਤਾ ਕੰਮ ਨਹੀਂ ਕੀਤਾ"
"notfollowdirection","Did not follow directions","ਹਿਦਾਇਤਾਂ ਦੀ ਪਾਲਣਾ ਨਹੀਂ ਕੀਤੀ"
"missinghomework","Did not turn in a required homework assignment","ਘਰ ਦੇ ਕੰਮ ਦੀ ਲੋਡ਼ੀਂਦੀ ਅਸਾਈਨਮੈਂਟ ਲੈਕੇ ਨਹੀਂ ਆਇਆ/ਆਈ"
"missingmultiplehomework","Did not turn in multiple required homework assignments","ਘਰ ਦੇ ਕੰਮ ਦੀ ਲੋਡ਼ੀਂਦੀ ਬਹੁਪੱਖੀ ਅਸਾਈਨਮੈਂਟ ਲੈਕੇ ਨਹੀਂ ਆਇਆ/ਆਈ"
"notwearuniform","Did not wear the school uniform","ਸਕੂਲ ਦੀ ਵਰਦੀ ਨਹੀਂ ਪਾਈ"
"notworkwell","Did not work well with others","ਹੋਰਾਂ ਨਾਲ ਠੀਕ ਤਰ੍ਹਾਂ ਕੰਮ ਨਹੀਂ ਕੀਤਾ"
"disobeyed","Disobeyed the teacher","ਅਧਿਆਪਕ ਦਾ ਕਹਿਣਾ ਨਹੀਂ ਮੰਨਿਆ"
"goodbehavior","Displayed good behavior","ਚੰਗੇ ਵਿਵਹਾਰ ਦਾ ਮੁਜ਼ਾਹਰਾ ਕੀਤਾ"
"distrupted","Disrupted the learning of others","ਹੋਰਾਂ ਦੇ ਸਿਖਣ ਵਿਚ ਵਿਘਨ ਪਾਇਆ"
"excell-algebra","Excelled at algebra","ਅਲਜਬਰਾ ਵਿਚ ਸ਼ਾਨਦਾਰ ਮੁਹਾਰਤ"
"excell-art","Excelled at art","ਕਲਾ ਵਿਚ ਸ਼ਾਨਦਾਰ ਮੁਹਾਰਤ"
"excell-english","Excelled at English","ਅੰਗ੍ਰੇਜ਼ੀ ਵਿਚ ਸ਼ਾਨਦਾਰ ਮੁਹਾਰਤ"
"excell-frensh","Excelled at French","ਫ਼੍ਰੈਂਚ ਵਿਚ ਸ਼ਾਨਦਾਰ ਮੁਹਾਰਤ"
"excell-geometry","Excelled at geometry","ਜਿਉਮੈਟਰੀ ਵਿਚ ਸ਼ਾਨਦਾਰ ਮੁਹਾਰਤ"
"excell-math","Excelled at math","ਗਣਿਤ ਵਿਚ ਸ਼ਾਨਦਾਰ ਮੁਹਾਰਤ"
"excell-spanish","Excelled at Spanish","ਸਪੈਨਿਸ਼ ਵਿਚ ਸ਼ਾਨਦਾਰ ਮੁਹਾਰਤ"
"excell-spelling","Excelled at spelling","ਸ਼ਬਦ-ਜੋਡ਼ ਵਿਚ ਸ਼ਾਨਦਾਰ ਮੁਹਾਰਤ"
"excell-writing","Excelled at writing","ਲਿਖਣ ਵਿਚ ਸ਼ਾਨਦਾਰ ਮੁਹਾਰਤ"
"greateattitude","Had a great attitude","ਚੰਗਾ ਨਜ਼ਰੀਆ ਸੀ"
"cellphone","Had a mobile phone in violation of school policy","ਸਕੂਲ ਪਾੱਲਿਸੀ ਦੀ ਉਲੰਘਣਾ ਕਰਦਿਆਂ ਮੋਬਾਈਲ ਫ਼ੋਨ ਲਿਆਂਦਾ ਸੀ"
"fieldtrip-friday","Has a field trip Friday","ਸ਼ੁੱਕਰਵਾਰ ਨੂੰ ਫ਼ੀਲਡ ਟ੍ਰਿਪ ਹੈ"
"fieldtripform-friday","Has a field trip Friday. Please return the signature form.","ਸ਼ੁੱਕਰਵਾਰ ਨੂੰ ਫ਼ੀਲਡ ਟ੍ਰਿਪ ਹੈ। ਕਿਰਪਾ ਕਰਕੇ ਦਸਤਖ਼ਤ ਕਰ ਕੇ ਫ਼ਾਰਮ ਵਾਪਸ ਕਰੋ।"
"fieldtrip-monday","Has a field trip Monday","ਸੋਮਵਾਰ ਨੂੰ ਫ਼ੀਲਡ ਟ੍ਰਿਪ ਹੈ"
"fieldtripform-monday","Has a field trip Monday. Please return the signature form.","ਸੋਮਵਾਰ ਨੂੰ ਫ਼ੀਲਡ ਟ੍ਰਿਪ ਹੈ। ਕਿਰਪਾ ਕਰਕੇ ਦਸਤਖ਼ਤ ਕਰ ਕੇ ਫ਼ਾਰਮ ਵਾਪਸ ਕਰੋ।"
"fieldtrip-nextfriday","Has a field trip next Friday","ਅਗਲੇ ਸ਼ੁੱਕਰਵਾਰ ਨੂੰ ਫ਼ੀਲਡ ਟ੍ਰਿਪ ਹੈ"
"fieldtripform-nextfriday","Has a field trip next Friday. Please return the signature form.","ਅਗਲੇ ਸ਼ੁੱਕਰਵਾਰ ਨੂੰ ਫ਼ੀਲਡ ਟ੍ਰਿਪ ਹੈ। ਕਿਰਪਾ ਕਰਕੇ ਦਸਤਖ਼ਤ ਕਰ ਕੇ ਫ਼ਾਰਮ ਵਾਪਸ ਕਰੋ।"
"Fieldtrip-nextmonday","Has a field trip next Monday","ਅਗਲੇ ਸੋਮਵਾਰ ਨੂੰ ਫ਼ੀਲਡ ਟ੍ਰਿਪ ਹੈ"
"fieldtripform-nextmonday","Has a field trip next Monday. Please return the signature form.","ਅਗਲੇ ਸੋਮਵਾਰ ਨੂੰ ਫ਼ੀਲਡ ਟ੍ਰਿਪ ਹੈ। ਕਿਰਪਾ ਕਰਕੇ ਦਸਤਖ਼ਤ ਕਰ ਕੇ ਫ਼ਾਰਮ ਵਾਪਸ ਕਰੋ।"
"fieldtrip-nextthursday","Has a field trip next Thursday","ਅਗਲੇ ਵੀਰਵਾਰ ਨੂੰ ਫ਼ੀਲਡ ਟ੍ਰਿਪ ਹੈ"
"fieldtripform-nextthursday","Has a field trip next Thursday. Please return the signature form.","ਅਗਲੇ ਵੀਰਵਾਰ ਨੂੰ ਫ਼ੀਲਡ ਟ੍ਰਿਪ ਹੈ। ਕਿਰਪਾ ਕਰਕੇ ਦਸਤਖ਼ਤ ਕਰ ਕੇ ਫ਼ਾਰਮ ਵਾਪਸ ਕਰੋ।"
"fieldtrip-nexttuesday","Has a field trip next Tuesday","ਅਗਲੇ ਮੰਗਲਵਾਰ ਨੂੰ ਫ਼ੀਲਡ ਟ੍ਰਿਪ ਹੈ"
"fieldtripform-nexttuesday","Has a field trip next Tuesday. Please return the signature form.","ਅਗਲੇ ਮੰਗਲਵਾਰ ਨੂੰ ਫ਼ੀਲਡ ਟ੍ਰਿਪ ਹੈ। ਕਿਰਪਾ ਕਰਕੇ ਦਸਤਖ਼ਤ ਕਰ ਕੇ ਫ਼ਾਰਮ ਵਾਪਸ ਕਰੋ।"
"fieldtrip-nextwednesday","Has a field trip next Wednesday","ਅਗਲੇ ਬੁੱਧਵਾਰ ਨੂੰ ਫ਼ੀਲਡ ਟ੍ਰਿਪ ਹੈ"
"fieldtripform-nextwednesday","Has a field trip next Wednesday. Please return the signature form.","ਅਗਲੇ ਬੁੱਧਵਾਰ ਨੂੰ ਫ਼ੀਲਡ ਟ੍ਰਿਪ ਹੈ। ਕਿਰਪਾ ਕਰਕੇ ਦਸਤਖ਼ਤ ਕਰ ਕੇ ਫ਼ਾਰਮ ਵਾਪਸ ਕਰੋ।"
"fieldtrip-thursday","Has a field trip Thursday","ਵੀਰਵਾਰ ਨੂੰ ਫ਼ੀਲਡ ਟ੍ਰਿਪ ਹੈ"
"fieldtripform-thursday","Has a field trip Thursday. Please return the signature form.","ਵੀਰਵਾਰ ਨੂੰ ਫ਼ੀਲਡ ਟ੍ਰਿਪ ਹੈ। ਕਿਰਪਾ ਕਰਕੇ ਦਸਤਖ਼ਤ ਕਰ ਕੇ ਫ਼ਾਰਮ ਵਾਪਸ ਕਰੋ।"
"fieldtrip-tuesday","Has a field trip Tuesday","ਮੰਗਲਵਾਰ ਨੂੰ ਫ਼ੀਲਡ ਟ੍ਰਿਪ ਹੈ"
"fieldtripform-tuesday","Has a field trip Tuesday. Please return the signature form.","ਮੰਗਲਵਾਰ ਨੂੰ ਫ਼ੀਲਡ ਟ੍ਰਿਪ ਹੈ। ਕਿਰਪਾ ਕਰਕੇ ਦਸਤਖ਼ਤ ਕਰ ਕੇ ਫ਼ਾਰਮ ਵਾਪਸ ਕਰੋ।"
"fieldtrip-wednesday","Has a field trip Wednesday","ਬੁੱਧਵਾਰ ਨੂੰ ਫ਼ੀਲਡ ਟ੍ਰਿਪ ਹੈ"
"fieldtripform-wednesday","Has a field trip Wednesday. Please return the signature form.","ਬੁੱਧਵਾਰ ਨੂੰ ਫ਼ੀਲਡ ਟ੍ਰਿਪ ਹੈ। ਕਿਰਪਾ ਕਰਕੇ ਦਸਤਖ਼ਤ ਵਾਲਾ ਫ਼ਾਰਮ ਵਾਪਸ ਕਰੋ।"
"projectdue-friday","Has a project due Friday","ਸ਼ੁੱਕਰਵਾਰ ਨੂੰ ਪ੍ਰਾੱਜੈਕਟ ਦੇਣਾ ਹੈ"
"projectdue-nextweek","Has a project due in one week","ਪ੍ਰਾੱਜੈਕਟ ਇਕ ਹਫ਼ਤੇ ਵਿਚ ਦੇਣਾ ਹੈ"
"projectdue-monday","Has a project due Monday","ਸੋਮਵਾਰ ਨੂੰ ਪ੍ਰਾੱਜੈਕਟ ਦੇਣਾ ਹੈ"
"projectdue-nextfriday","Has a project due next Friday","ਅਗਲੇ ਸ਼ੁੱਕਰਵਾਰ ਨੂੰ ਪ੍ਰਾੱਜੈਕਟ ਦੇਣਾ ਹੈ"
"projectdue-nextmonday","Has a project due next Monday","ਅਗਲੇ ਸੋਮਵਾਰ ਨੂੰ ਪ੍ਰਾੱਜੈਕਟ ਦੇਣਾ ਹੈ"
"projectdue-nextthurday","Has a project due next Thursday","ਅਗਲੇ ਵੀਰਵਾਰ ਨੂੰ ਪ੍ਰਾੱਜੈਕਟ ਦੇਣਾ ਹੈ"
"projectdue-nexttuesday","Has a project due next Tuesday","ਅਗਲੇ ਮੰਗਲਵਾਰ ਨੂੰ ਪ੍ਰਾੱਜੈਕਟ ਦੇਣਾ ਹੈ"
"projectdue-nextwednesday","Has a project due next Wednesday","ਅਗਲੇ ਬੁੱਧਵਾਰ ਨੂੰ ਪ੍ਰਾੱਜੈਕਟ ਦੇਣਾ ਹੈ"
"projectdue-thursday","Has a project due Thursday","ਵੀਰਵਾਰ ਨੂੰ ਪ੍ਰਾੱਜੈਕਟ ਦੇਣਾ ਹੈ"
"projectdue-tuesday","Has a project due Tuesday","ਮੰਗਲਵਾਰ ਨੂੰ ਪ੍ਰਾੱਜੈਕਟ ਦੇਣਾ ਹੈ"
"projectdue-wednesday","Has a project due Wednesday","ਬੁੱਧਵਾਰ ਨੂੰ ਪ੍ਰਾੱਜੈਕਟ ਦੇਣਾ ਹੈ"
"balancestudentservices","Has an overdue balance with student services","ਵਿਦਿਆਰਥੀ ਦੀਆਂ ਸੇਵਾਵਾਂ ਵਾਲਾ ਮਿਆਦੋਂ ਲੰਘਿਆ ਭੁਗਤਾਨ ਦੇਣਾ ਬਾਕੀ ਹੈ"
"balancenutrition","Has an overdue balance with the child nutrition department","ਬੱਚੇ ਦੇ ਪੌਸ਼ਟਿਕਤਾ ਵਿਭਾਗ ਵਾਲਾ ਮਿਆਦੋਂ ਲੰਘਿਆ ਭੁਗਤਾਨ ਦੇਣਾ ਬਾਕੀ ਹੈ"
"balancelibrary","Has an overdue balance with the library","ਲਾਇਬ੍ਰੇਰੀ ਵਾਲਾ ਮਿਆਦੋਂ ਲੰਘਿਆ ਭੁਗਤਾਨ ਦੇਣਾ ਬਾਕੀ ਹੈ"
"absent5","Has been absent from class five or more times","ਪੰਜ ਜਾਂ ਵੱਧ ਵਾਰੀ ਕਲਾਸ ਤੋਂ ਗ਼ੈਰਹਾਜ਼ਰ ਰਿਹਾ/ਰਹੀ ਹੈ"
"absent7","Has been absent from class seven or more times","ਸੱਤ ਜਾਂ ਵੱਧ ਵਾਰੀ ਕਲਾਸ ਤੋਂ ਗ਼ੈਰਹਾਜ਼ਰ ਰਿਹਾ/ਰਹੀ ਹੈ"
"absent3","Has been absent from class three or more times","ਤਿੰਨ ਜਾਂ ਵੱਧ ਵਾਰੀ ਕਲਾਸ ਤੋਂ ਗ਼ੈਰਹਾਜ਼ਰ ਰਿਹਾ/ਰਹੀ ਹੈ"
"awardmonth","Has been awarded student of the month","ਮਹੀਨੇ ਦੇ ਬਿਹਤਰੀਨ ਵਿਦਿਆਰਥੀ ਵਜੋਂ ਨਿਵਾਜ਼ਿਆ ਗਿਆ"
"awardweek","Has been awarded student of the week","ਹਫ਼ਤੇ ਦੇ ਬਿਹਤਰੀਨ ਵਿਦਿਆਰਥੀ ਵਜੋਂ ਨਿਵਾਜ਼ਿਆ ਗਿਆ"
"academicprobation","Has been given academic probation","ਅਕਾਦਮਿਕ ਅਜ਼ਮਾਇਸ਼ ਲਈ ਸਮਾਂ ਦਿੱਤਾ ਗਿਆ"
"tutoring","Has been recommended for tutoring","ਪਡ਼੍ਹਾਈ ਲਈ ਟਿਉਟਰਿੰਗ ਦੀ ਸਿਫ਼ਾਰਸ਼ ਕੀਤੀ ਗਈ "
"lowergrade","Has dropped by one letter grade in class","ਕਲਾਸ ਵਿਚ ਇਕ ਲੈਟਰ ਗ੍ਰੇਡ ਕਰਕੇ ਛੱਡ ਦਿੱਤਾ ਗਿਆ ਹੈ"
"extracredit","Has an extra credit assignment","ਇਕ ਵਾਧੂ ਕ੍ਰੈਡਿਟ ਅਸਾਈਨਮੈਂਟ ਹੈ "
"gradingsheet","Has had a grading sheet sent home","ਗ੍ਰੇਡਿੰਗ ਸ਼ੀਟ ਘਰ ਭੇਜ ਦਿਤੀ ਗਈ ਹੈ"
"reportcard","Has had a report card sent home","ਰਿਪਰੋਟ ਕਾਰਡ ਘਰ ਭੇਜ ਦਿਤਾ ਗਿਆ ਹੈ"
"bettergrade","Has improved by one letter grade in class","ਕਲਾਸ ਵਿਚ ਇਕ ਲੈਟਰ ਗ੍ਰੇਡ ਨਾਲ ਬਿਹਤਰ ਹੋਇਆ ਹੈ"
"workedhard","Has worked hard and is improving performance","ਬਹੁਤ ਮਿਹਨਤ ਕੀਤੀ ਹੈ ਅਤੇ ਕਾਰਗ਼ੁਜ਼ਾਰੀ ਨੂੰ ਬਿਹਤਰ ਬਣਾ ਰਿਹਾ/ਰਹੀ ਹੈ"
"helped","Helped the teacher","ਅਧਿਆਪਕ ਦੀ ਮਦਦ ਕੀਤੀ"
"improved-algebra","Improved algebra skills","ਅਲਜਬਰਾ ਦੀਆਂ ਮੁਹਾਰਤਾਂ ਵਿਚ ਸੁਧਾਰ ਕੀਤਾ"
"improved-geometry","Improved geometry skills","ਜਿਉਮੈਟਰੀ ਦੀਆਂ ਮੁਹਾਰਤਾਂ ਵਿਚ ਸੁਧਾਰ ਕੀਤਾ"
"improved-handwriting","Improved handwriting skills","ਲਿਖਾਈ ਦੀਆਂ ਮੁਹਾਰਤਾਂ ਵਿਚ ਸੁਧਾਰ ਕੀਤਾ"
"improved-language","Improved language skills","ਭਾਸ਼ਾ ਦੀਆਂ ਮੁਹਾਰਤਾਂ ਵਿਚ ਸੁਧਾਰ ਕੀਤਾ"
"improved-math","Improved math skills","ਗਣਿਤ ਦੀਆਂ ਮੁਹਾਰਤਾਂ ਵਿਚ ਸੁਧਾਰ ਕੀਤਾ"
"improved-spelling","Improved spelling skills","ਸ਼ਬਦ-ਜੋਡ਼ ਦੀਆਂ ਮੁਹਾਰਤਾਂ ਵਿਚ ਸੁਧਾਰ ਕੀਤਾ"
"topperformer","Is a top performer in class","ਕਲਾਸ ਵਿਚ ਸਭ ਤੋਂ ਵਧੀਆ ਕਾਰਗ਼ੁਜ਼ਾਰੀ ਕਰਨ ਵਾਲਾ/ਵਾਲੀ ਹੈ"
"riskgraduating","Is at risk of not graduating","ਅਗਲੀ ਕਲਾਸ ਵਿਚ ਨਾ ਜਾਣ ਦੇ ਖ਼ਤਰੇ ਵਿਚ ਹੈ"
"riskgraduatingmeeting","Is at risk of not graduating. Please schedule a meeting.","ਅਗਲੀ ਕਲਾਸ ਵਿਚ ਨਾ ਜਾਣ ਦੇ ਖ਼ਤਰੇ ਵਿਚ ਹੈ। ਕਿਰਪਾ ਕਰਕੇ ਇਕ ਮੀਟਿੰਗ ਤੈਅ ਕਰੋ।"
"failing","Is currently in danger of failing or is failing","ਇਸ ਵੇਲੇ ਫ਼ੇਲ ਹੋਣ ਦੇ ਖ਼ਤਰੇ ਵਿਚ ਹੈ ਜਾਂ ਫ਼ੇਲ ਹੋ ਰਿਹਾ/ਰਹੀ ਹੈ "
"grade-a","Is earning a grade of A in class","ਕਲਾਸ ਵਿਚ A ਗ੍ਰੇਡ ਲੈ ਰਿਹਾ/ਰਹੀ ਹੈ"
"grade-b","Is earning a grade of B in class","ਕਲਾਸ ਵਿਚ B ਗ੍ਰੇਡ ਲੈ ਰਿਹਾ/ਰਹੀ ਹੈ"
"grade-c","Is earning a grade of C in class","ਕਲਾਸ ਵਿਚ C ਗ੍ਰੇਡ ਲੈ ਰਿਹਾ/ਰਹੀ ਹੈ"
"grade-d","Is earning a grade of D in class","ਕਲਾਸ ਵਿਚ D ਗ੍ਰੇਡ ਲੈ ਰਿਹਾ/ਰਹੀ ਹੈ"
"grade-f","Is earning a grade of F in class","ਕਲਾਸ ਵਿਚ F ਗ੍ਰੇਡ ਲੈ ਰਿਹਾ/ਰਹੀ ਹੈ"
"leftclass","Left class without permission","ਬਿਨਾ ਆਗਿਆ ਕਲਾਸ ਛੱਡ ਕੇ ਗਿਆ/ਗਈ"
"losttextbook","Lost one or more textbooks","ਇਕ ਜਾਂ ਵੱਧ ਪਾਠ-ਪੁਸਤਿਕਾਂ ਗੁਆਈਆਂ"
"madenoises","Made inappropriate noises during a test","ਟੈਸਟ ਦੌਰਾਨ ਅਜੀਬ ਜਿਹੀਆਂ ਅਵਾਜ਼ਾਂ ਕੱਢੀਆਂ"
"saturdayschool","Must attend Saturday school","ਸ਼ਨਿਚਰਵਾਰ ਦੇ ਸਕੂਲ ਵਿਚ ਹਾਜ਼ਰ ਹੋਣਾ ਜ਼ਰੂਰੀ ਹੈ"
"test-friday","Must study for Friday's test","ਸ਼ੁੱਕਰਵਾਰ ਦੇ ਟੈਸਟ ਲਈ ਪਡ਼੍ਹਣਾ ਜ਼ਰੂਰੀ ਹੈ"
"test-monday","Must study for Monday's test","ਸੋਮਵਾਰ ਦੇ ਟੈਸਟ ਲਈ ਪਡ਼੍ਹਣਾ ਜ਼ਰੂਰੀ ਹੈ"
"test-nextfriday","Must study for next Friday's test","ਅਗਲੇ ਸ਼ੁੱਕਰਵਾਰ ਦੇ ਟੈਸਟ ਲਈ ਪਡ਼੍ਹਣਾ ਜ਼ਰੂਰੀ ਹੈ"
"test-nextmonday","Must study for next Monday's test","ਅਗਲੇ ਸੋਮਵਾਰ ਦੇ ਟੈਸਟ ਲਈ ਪਡ਼੍ਹਣਾ ਜ਼ਰੂਰੀ ਹੈ"
"test-nextthurday","Must study for next Thursday's test","ਅਗਲੇ ਵੀਰਵਾਰ ਦੇ ਟੈਸਟ ਲਈ ਪਡ਼੍ਹਣਾ ਜ਼ਰੂਰੀ ਹੈ"
"test-nexttuesday","Must study for next Tuesday's test","ਅਗਲੇ ਮੰਗਲਵਾਰ ਦੇ ਟੈਸਟ ਲਈ ਪਡ਼੍ਹਣਾ ਜ਼ਰੂਰੀ ਹੈ"
"test-nextwednesday","Must study for next Wednesday's test","ਅਗਲੇ ਬੁੱਧਵਾਰ ਦੇ ਟੈਸਟ ਲਈ ਪਡ਼੍ਹਣਾ ਜ਼ਰੂਰੀ ਹੈ"
"test-thursday","Must study for Thursday's test","ਵੀਰਵਾਰ ਦੇ ਟੈਸਟ ਲਈ ਪਡ਼੍ਹਣਾ ਜ਼ਰੂਰੀ ਹੈ"
"test-tomorrow","Must study for tomorrow's test","ਕਲ੍ਹ ਦੇ ਟੈਸਟ ਲਈ ਪਡ਼੍ਹਣਾ ਜ਼ਰੂਰੀ ਹੈ"
"test-tuesday","Must study for Tuesday's test","ਮੰਗਲਵਾਰ ਦੇ ਟੈਸਟ ਲਈ ਪਡ਼੍ਹਣਾ ਜ਼ਰੂਰੀ ਹੈ"
"test-wednesday","Must study for Wednesday's test","ਬੁੱਧਵਾਰ ਦੇ ਟੈਸਟ ਲਈ ਪਡ਼੍ਹਣਾ ਜ਼ਰੂਰੀ ਹੈ"
"fillplaner","Needs to fill out the daily planner","ਰੋਜ਼ ਦੀ ਯੋਜਨਾ ਵਾਲੀ ਪਲਾਂਨੇਰ ਨੂ ਰੋਜ਼ ਭਰਨਾ ਜ਼ਰੂਰੀ ਹੈ"
"supplies","Needs to have supplies out and ready at the start of class","ਕਲਾਸ ਦੇ ਸ਼ੁਰੂ ਵਿਚ ਸਪਲਾਈਆਂ ਨੂੰ ਬਾਹਰ ਕੱਢ ਕੇ ਅਤੇ ਤਿਆਰ ਰੱਖਣ ਦੀ ਲੋਡ਼ ਹੈ"
"improve-algebra","Needs to improve handwriting skills","ਲਿਖਾਈ ਦੀਆਂ ਮੁਹਾਰਤਾਂ ਵਿਚ ਬਿਹਤਰੀ ਲਿਆਉਣ ਦੀ ਲੋਡ਼ ਹੈ"
"improve-language","Needs to improve language skills","ਭਾਸ਼ਾ ਦੀਆਂ ਮੁਹਾਰਤਾਂ ਵਿਚ ਬਿਹਤਰੀ ਲਿਆਉਣ ਦੀ ਲੋਡ਼ ਹੈ"
"improve-math","Needs to improve math skills","ਗਣਿਤ ਦੀਆਂ ਮੁਹਾਰਤਾਂ ਵਿਚ ਬਿਹਤਰੀ ਲਿਆਉਣ ਦੀ ਲੋਡ਼ ਹੈ"
"improve-organizational","Needs to improve organizational skills","ਸੰਸਥਾਗਤ ਮੁਹਾਰਤਾਂ ਵਿਚ ਬਿਹਤਰੀ ਲਿਆਉਣ ਦੀ ਲੋਡ਼ ਹੈ"
"improve-spelling","Needs to improve spelling skills","ਸ਼ਬਦ-ਜੋਡ਼ ਦੀਆਂ ਮੁਹਾਰਤਾਂ ਵਿਚ ਬਿਹਤਰੀ ਲਿਆਉਣ ਦੀ ਲੋਡ਼ ਹੈ"
"studytest","Needs to study for a test or quiz","ਟੈਸਟ ਜਾਂ ਬੁਝਾਰਤਾਂ ਵਾਸਤੇ ਪਡ਼੍ਹਣ ਦੀ ਲੋਡ਼ ਹੈ"
"takenotes","Needs to take better notes in class","ਕਲਾਸ ਵਿਚ ਬਿਹਤਰ ਤਰੀਕੇ ਨਾਲ ਨੋਟਸ ਲੈਣ ਦੀ ਲੋਡ਼ ਹੈ"
"wrokbetter","Needs to work better with others on a team","ਇਕ ਟੀਮ ਲਈ ਹੋਰਨਾਂ ਨਾਲ ਬਿਹਤਰ ਢੰਗ ਨਾਲ ਕੰਮ ਕਰਨ ਦੀ ਲੋਡ਼ ਹੈ"
"participated","Participated well in class","ਕਲਾਸ ਵਿਚ ਚੰਗੀ ਤਰ੍ਹਾਂ ਹਿੱਸਾ ਲਿਆ"
"testgrade-a","Received a grade of A on a test or quiz","ਇਕ ਟੈਸਟ ਜਾਂ ਬੁਝਾਰਤ ਵਿਚ A ਗ੍ਰੇਡ ਹਾਸਲ ਕੀਤਾ ਹੈ"
"testgrade-b","Received a grade of B on a test or quiz","ਇਕ ਟੈਸਟ ਜਾਂ ਬੁਝਾਰਤ ਵਿਚ B ਗ੍ਰੇਡ ਹਾਸਲ ਕੀਤਾ ਹੈ"
"testgrade-c","Received a grade of C on a test or quiz","ਇਕ ਟੈਸਟ ਜਾਂ ਬੁਝਾਰਤ ਵਿਚ C ਗ੍ਰੇਡ ਹਾਸਲ ਕੀਤਾ ਹੈ"
"testgrade-d","Received a grade of D on a test or quiz","ਇਕ ਟੈਸਟ ਜਾਂ ਬੁਝਾਰਤ ਵਿਚ D ਗ੍ਰੇਡ ਹਾਸਲ ਕੀਤਾ ਹੈ"
"testgrade-f","Received a grade of F on a test or quiz","ਇਕ ਟੈਸਟ ਜਾਂ ਬੁਝਾਰਤ ਵਿਚ F ਗ੍ਰੇਡ ਹਾਸਲ ਕੀਤਾ ਹੈ"
"lowtestscore","Received a low test score","ਟੈਸਟ ਵਿਚ ਸਭ ਤੋਂ ਘੱਟ ਸਕੋਰ ਹਾਸਲ ਕੀਤਾ ਹੈ"
"conferenceasap","Requires that a parent-teacher conference be scheduled as soon as possible. Please contact the teacher.","ਜ਼ਰੂਰੀ ਹੈ ਕਿ ਮਾਤਾ-ਪਿਤਾ-ਅਧਿਆਪਕ ਵਿਚਕਾਰ, ਜਿੰਨੀ ਛੇਤੀ ਸੰਭਵ ਹੋ ਸਕੇ, ਇਕ ਕਾਨਫ਼ਰੰਸ ਦਾ ਸਮਾਂ ਤੈਅ ਕੀਤਾ ਜਾਏ। ਕਿਰਪਾ ਕਰਕੇ ਅਧਿਆਪਕ ਨਾਲ ਸੰਪਰਕ ਕਰੋ।"
